gene,astrocyte,central nervous system macrophage,endothelial cell,ependymal cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
ARMC8P1,0.0,0.0,0.0,0.0,0.0,0.0,0.4394177241316444,0.0,0.1885828135828136,0.0,0.0
SLC12A4,0.3971186906046543,0.14354460654763052,0.29002471100322025,0.40569673818859486,0.28331763258561005,0.3027649034725766,0.0,0.0,0.11385692269218178,0.25730765761546437,0.0
RAB7B,0.02200328407224959,0.0,0.0,0.0,0.7249284247285419,0.0,0.0,0.5674304221598039,0.0,0.0,0.0
AC055717.2,0.0,0.0,0.0,0.0,0.8660876713746913,0.0,0.0,0.0,0.0,0.0,0.0
ADGRE4P,0.0,0.8402677644237784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC000061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894809777657395,0.0,0.0,0.0
ATP1A1-AS1,0.09826015880429706,0.0,0.0,0.0,0.0,0.0,0.01665117296440094,0.0027789213668176203,0.06603939500527611,0.0,0.0
AL357507,0.0,0.0,0.0,0.0,0.0,0.0,0.04978946792803631,0.0,0.0,0.294957507857088,0.0
BCDIN3D-AS1,0.0,0.0,0.0,0.024391189700635956,0.0,0.7284935198189653,0.05635150653469678,0.0,0.0,0.0,0.0
SMPD4P1,0.0,0.0,0.0,0.0,0.24305935279224045,0.4243058726075359,0.16619729862744026,0.0,0.0,0.0,0.0
COPS7A,0.0,0.0,0.0,0.027260741430122536,0.0,0.0,0.09096626018483076,0.0,0.0,0.0,0.0
LINC01495,0.0,0.0,0.0,0.0,0.0,0.0,0.335034087856128,0.0,0.2799498029089866,0.0,0.0
AC073529,0.06723273196923925,0.022429030530262455,0.0,0.0,0.0,0.0,0.0,0.1728448990476999,0.006155469574393247,0.0,0.0
GLUL,0.5336645564612913,0.08415907873594002,0.039428895612708015,0.0,0.2571434675697578,0.0,0.0,0.3813346859576925,0.0,0.0,0.0
HSD17B14,0.4950095695781613,0.01888055704338511,0.0,0.3474604453745305,0.0,0.0,0.0013670913763875977,0.0,0.0,0.0,0.0
ZSCAN12P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26318011293630783,0.46052205903086985,0.0,0.0
CHRAC1,0.0,0.0,0.0,0.14628814930117862,0.0,0.0,0.0,0.26100456141674555,0.0,0.37205011747260475,0.0
AL022323.3,0.0,0.0,0.0,0.2513473277422659,0.0,0.0,0.13774812708481435,0.0,0.013513513513513514,0.0,0.0
BCDIN3D,0.0021602055114432507,0.0,0.0,0.12650634938908556,0.047033759423139955,0.10462240836014211,0.022557007710395365,0.0,0.0,0.0,0.0
ICA1,0.0,0.016802168021680216,0.14282439383461298,0.0,0.0,0.0,0.6250964343509829,0.0,0.007470845481049562,0.0,0.0
YARS2,0.0,0.0,0.018627080181543118,0.0,0.015240904621435595,0.0,0.10378957729534642,0.0,0.0,0.0,0.0
STXBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.4962299554259604,0.0,0.0,0.0,0.0
AC073358,0.0,0.3659218651554037,0.0,0.0,0.0,0.0,0.0,0.18311182585750393,0.0,0.0,0.0
RPL32P3,0.0,0.0,0.0,0.07670234217465488,0.0,0.0,0.07220976650079292,0.0,0.0,0.0,0.0
DPM2,0.0,0.0,0.0,0.0,0.0,0.15600042689515004,0.16380488871876195,0.0,0.0,0.0,0.0
MORC4,0.0,0.0,0.0,0.0,0.0,0.0,0.11361896429157325,0.0,0.0,0.0,0.0
TEX10,0.0,0.0,0.0,0.0,0.0,0.0,0.12239569092798162,0.0,0.0,0.0,0.0
PDE6A,0.0,0.0,0.0,0.0,0.0,0.0,0.4557484323201233,0.0,0.1088011088011088,0.0,0.0
TJAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7466640365559443,0.0,0.0,0.0
BTBD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3431789458632643,0.0,0.0,0.0
POLR3F,0.0,0.0,0.0,0.0,0.0,0.0,0.18698320699007806,0.0,0.0,0.0,0.0
TMEM63B,0.0,0.0,0.0,0.0,0.0,0.0,0.20308646201739353,0.0,0.0,0.0,0.0
DAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.15322340607371018,0.0,0.0,0.0,0.0
ARHGEF11,0.0,0.0,0.0,0.0,0.0,0.0,0.26603223032224044,0.0,0.0,0.0,0.0
TCEAL4,0.0,0.0,0.0,0.0,0.0,0.0,0.08748017717504238,0.0,0.0,0.0,0.0
CMTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.15835019412697546,0.0,0.0,0.0,0.0
KIAA0319,0.28467259748079266,0.0,0.0,0.27954199220453635,0.0,0.0,0.6353767619901433,0.0,0.0,0.0,0.0
CCNT1,0.0,0.0,0.1404122541603631,0.01570497906002792,0.0,0.0,0.07763711926505168,0.0,0.0,0.0,0.5445998458203025
RNF38,0.0,0.0,0.0,0.0,0.0,0.0,0.05922741999467336,0.0,0.0,0.0,0.0
APTX,0.0,0.0,0.0,0.0,0.0,0.0,0.07111609339968283,0.0,0.0,0.0,0.0
SYT11,0.0,0.0,0.0,0.0,0.0,0.0,0.029392464592333353,0.0,0.0,0.0,0.0
CTNNBL1,0.0,0.0,0.0,0.0,0.0,0.0,0.10523869415431727,0.0,0.0,0.0,0.16805568031625667
GRHPR,0.0,0.0,0.0,0.05851558864588181,0.0,0.0,0.0,0.3013709914962428,0.025149489975378123,0.0,0.0
RAB11A,0.0,0.011181039100160686,0.0,0.0,0.0,0.0,0.19050983012297207,0.0,0.0,0.0,0.0
FAM13B,0.0,0.0,0.0,0.0,0.0,0.0,0.14173363156550028,0.0817208727871552,0.0,0.0,0.0
CCP110,0.0,0.0,0.0,0.09636264929424539,0.0,0.0,0.0,0.6589477745950543,0.0,0.0,0.0
ZFAND1,0.0,0.0,0.0,0.0,0.0,0.0,0.3265617917892184,0.046902460456942005,0.0,0.0,0.0
TBPL1,0.0,0.0,0.12935039121906233,0.0,0.0,0.0,0.18863126811396075,0.0,0.0,0.0,0.0
CSPP1,0.0,0.0,0.0,0.31962729259109096,0.0,0.0,0.22571073315619025,0.0,0.0,0.0,0.0
SNHG21,0.0,0.0,0.10110770681121847,0.0,0.0,0.0,0.12805544922622628,0.0,0.0,0.0,0.0
MYEF2,0.0,0.0,0.0,0.06029936404529238,0.0,0.0,0.2498896427047093,0.0,0.0,0.0,0.012347888332140301
ARPC5L,0.0,0.0,0.0,0.0,0.0,0.0,0.16853502488106306,0.0,0.0,0.0,0.0
GNAZ,0.0,0.0,0.0,0.004998734497595546,0.0,0.0,0.19338052840770437,0.3009179397052859,0.0,0.0,0.0
TBC1D14,0.0,0.18130950512379995,0.0,0.06646502249108112,0.0,0.0,0.05216820692295073,0.0,0.1648786493141048,0.0,0.0
NEK1,0.0,0.0,0.0,0.16662788894059252,0.0,0.0,0.07850937436505803,0.0,0.0,0.0,0.07820532418452047
RTF1,0.0,0.0,0.0,0.0,0.0,0.0,0.24022579165141852,0.0,0.0,0.0,0.0
CHD1L,0.0,0.031199785752544187,0.0,0.0,0.0,0.0,0.01505167605402745,0.06823795800741046,0.0,0.0,0.0
SNX6,0.0,0.0,0.0,0.0,0.0,0.0,0.04247552906436266,0.0011321531494442158,0.0,0.0,0.0
AP004147,0.0,0.0,0.0,0.05903568716780562,0.0,0.0,0.17520643079783452,0.0,0.26337056949301846,0.0,0.0
WDR44,0.0,0.0,0.0,0.0,0.0,0.0,0.07030950948761415,0.0,0.0,0.0,0.0
LINC01609,0.0,0.0,0.0,0.0,0.0,0.0,0.42022414643384054,0.0,0.0,0.0,0.0
CC2D1A,0.0,0.0,0.0,0.0,0.0,0.0,0.21097591591461493,0.0,0.0,0.0,0.0
PKIA-AS1,0.48738187936791866,0.0,0.0,0.0,0.0,0.00741399762752076,0.1553562640126866,0.0,0.0,0.0,0.0
SLTM,0.0,0.05389662560257097,0.062405446293494704,0.0,0.0,0.0,0.030472466779679554,0.0,0.0,0.0,0.0
PDHA1,0.0,0.0,0.0,0.025787187839305104,0.0,0.0,0.14407776015748894,0.0,0.0,0.0,0.5569330328080964
RPL35,0.0,0.05215586502410284,0.010306354009077156,0.08038622615169846,0.0,0.0,0.05037731721988298,0.0,0.0,0.07272922022279349,0.0
CTDSPL2,0.0,0.0,0.0,0.0,0.0,0.0,0.042147427134029636,0.0,0.0,0.03598971722365039,0.0
ZSCAN5A,0.0,0.0,0.0,0.27300059943004007,0.0,0.0,0.10988680483403511,0.0,0.0,0.0,0.0
NCBP1,0.0037365716954694066,0.0,0.0,0.021676748875445944,0.0,0.0,0.05950948761415213,0.0,0.0,0.0,0.0
MPRIP,0.0,0.0,0.0,0.0,0.0,0.0,0.12964955332259478,0.0,0.0,0.0,0.0
DSTYK,0.0,0.0,0.0,0.0,0.0,0.0,0.11538251216711325,0.0,0.0,0.0,0.0
AC026704,0.0,0.0,0.0,0.4739152792321251,0.0,0.0,0.1400448405971455,0.0,0.0,0.0,0.0
TMCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.00025974736151364357,0.6257243599625227,0.0,0.0,0.0
CDC27,0.0,0.0,0.0,0.0,0.0,0.0,0.24418906705698484,0.0,0.0,0.0,0.0
MYH10,0.0,0.0,0.0,0.0,0.0,0.0,0.4206828599542256,0.0,0.0,0.0,0.0
ZMYM5,0.0,0.0,0.0,0.0,0.0,0.0,0.07118444796850222,0.0,0.0,0.0,0.21700863449760788
RANBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.12858861486301745,0.0,0.0,0.299905805407102,0.0
ZNF345,0.0,0.0,0.0,0.0,0.0,0.0,0.05968720949308252,0.0,0.0,0.0,0.0
DERL1,0.0,0.0,0.0,0.0,0.0,0.0,0.07818395581560672,0.0,0.0,0.0,0.0
SMIM15-AS1,0.0,0.0,0.0,0.0072126570497906,0.0,0.0,0.08973587794608191,0.0,0.0,0.0014654161781946073,0.0
SPG11,0.0,0.029392072844134975,0.0,0.0,0.0,0.0,0.021764094712090558,0.04590366405928366,0.0,0.0,0.0
ZNF106,0.0,0.0,0.0,0.0,0.0,0.0,0.13923354122935264,0.0,0.0,0.0,0.0
TFB1M,0.0,0.0,0.0,0.0,0.0,0.0,0.08860119210368021,0.0,0.0,0.0,0.0
AP2S1,0.0,0.0,0.0,0.0,0.0,0.0,0.10823262426860611,0.0,0.0,0.0,0.0
DIDO1,0.0,0.0,0.0,0.0,0.0,0.011495704901465387,0.08782195001913928,0.0,0.0,0.1017566409597258,0.0
TCFL5,0.0,0.0,0.0,0.0,0.0,0.0028173190984578885,0.0318122163285394,0.15252182579183282,0.0,0.0,0.0
MTG2,0.0,0.0,0.0,0.0,0.0,0.0,0.1253075955596872,0.0,0.0,0.0,0.32673742049347526
RAE1,0.0,0.0,0.0,0.0,0.0,0.0,0.10735768578771805,0.0,0.0,0.0,0.0
ADNP,0.0,0.0,0.0,0.1026834186443307,0.0,0.0,0.11387342956110857,0.0,0.0,0.0,0.0
TTI1,0.0,0.0,0.22518565919808387,0.0,0.0,0.0,0.06624924809974299,0.0,0.0,0.0,0.0
INPP4A,0.0,0.0,0.0,0.0,0.0,0.03822685648898248,0.36386039041420276,0.0,0.0,0.0,0.0
HM13,0.0,0.0,0.0,0.0,0.0,0.018948964123294592,0.12476075900913217,0.0,0.0,0.0,0.0
BRWD1-AS2,0.0,0.0,0.0,0.46257129985751444,0.0,0.0,0.003198993820746979,0.0,0.0,0.0,0.0
SEC23B,0.0,0.0,0.0,0.0,0.0,0.0,0.0970908295510472,0.0,0.0,0.0,0.0
TM9SF4,0.0,0.0,0.0,0.0,0.0,0.0,0.08295510471919944,0.0,0.0,0.0,0.0
CTNNA1,0.02119336758524054,0.0,0.11289712556732225,0.13463626492942454,0.025155686660111438,0.0,0.004265325094329305,0.10261424454508028,0.0,0.0,0.0
CEP128,0.0,0.04847348687734333,0.0,0.24968032158585907,0.0,0.0,0.04511401542079073,0.0,0.0,0.09072407883461868,0.3123717950693511
GALNT16,0.0,0.0,0.0,0.15181420870060286,0.0,0.0,0.21542625909115765,0.0,0.0,0.0,0.0
POLR2B,0.0,0.0,0.0,0.0,0.0,0.021096513390601312,0.10065893804341883,0.0,0.0,0.0,0.0
SPTLC2,0.0,0.23032894231910453,0.0,0.0,0.0,0.0,0.0,0.35715462563086475,0.0,0.0,0.0
ACIN1,0.0,0.0,0.0,0.0,0.0,0.053688731682668016,0.060042653250943295,0.0,0.0,0.0,0.0
UQCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.10202602941980642,0.0,0.0,0.0,0.0
ABHD12,0.0,0.15308244353661393,0.0,0.0,0.0,0.0,0.05965986766555476,0.0,0.0,0.0,0.0
TRPC4AP,0.0,0.0,0.0,0.0,0.0,0.0,0.007642040794006671,0.1677645121449156,0.0,0.0,0.0
ARHGAP5,0.25663542503119563,0.0,0.0,0.22040862855195104,0.0,0.0,0.005249630885328376,0.0,0.0,0.0,0.000532103582830791
DCAF11,0.0,0.0,0.0,0.0,0.0,0.0,0.11547820856346039,0.0,0.0,0.07260641156621472,0.0
EMC9,0.0,0.0,0.0,0.0,0.0,0.0,0.16718160441843932,0.0,0.0,0.3876940302525778,0.0
TNFSF13B,0.0,0.07376861661574116,0.0,0.0,0.0,0.0,0.19304697325969267,0.0,0.0,0.0,0.0
CUL3,0.0,0.0,0.0,0.0,0.0,0.0,0.1146415408254387,0.0,0.0,0.0,0.06704505143667967
DICER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26397895113447883,0.0,0.0,0.0
SNRNP70,0.14309901914992995,0.0,0.0,0.0,0.0,0.0,0.05403841267547846,0.0,0.0,0.0,0.0
PHF20,0.0,0.0812131762185324,0.0,0.0,0.0,0.0,0.08630447859134904,0.0,0.0,0.0,0.0
OAZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.09884070651282331,0.0,0.0,0.4050827258598882,0.0
SCG3,0.28617743464318596,0.0,0.0,0.0,0.0,0.0,0.13912104765025324,0.0,0.4929356092318112,0.0,0.0
EIF3J,0.0,0.0,0.0,0.0,0.0,0.0,0.08079510034450703,0.0,0.0,0.0,0.0
CPPED1,0.0,0.003615425816818425,0.0,0.0,0.21411380183315668,0.0,0.0,0.21281239799960308,0.0,0.08397600685518423,0.0
MLYCD,0.09855207846800561,0.0,0.0,0.11312972689194187,0.0,0.0,0.019658773992453655,0.0,0.0400105522335561,0.2594535660151443,0.0
CMC2,0.0,0.0,0.0,0.0,0.0,0.0,0.07569202634413089,0.0,0.0,0.0,0.0
WDR59,0.0,0.0,0.0,0.0,0.0,0.0,0.058019358013889646,0.0,0.0,0.0,0.02771604150528049
FUT8,0.0,0.0,0.0,0.0,0.0,0.0,0.08646974749880895,0.3691711731364647,0.0,0.0,0.0
NDRG4,0.017740429505135387,0.0,0.0,0.0,0.0,0.0,0.3180328692274127,0.0,0.0,0.0,0.0
NME3,0.14175618869687062,0.0,0.0,0.09609120521172639,0.0,0.0,0.024115491879477223,0.0,0.02972212451635596,0.0,0.0
RCC1L,0.0,0.0,0.04442611359886872,0.0,0.08701337142683803,0.0,0.11493137201290535,0.0,0.0,0.0,0.0
SLC38A7,0.0,0.023375142531356898,0.0,0.0,0.0,0.0,0.19644278784443445,0.0,0.0,0.0,0.0
UBFD1,0.0,0.0,0.17020618422736108,0.0,0.0,0.0,0.17096844753103296,0.0,0.0,0.0,0.0
CLUAP1,0.0,0.0,0.0,0.25173596874998116,0.0,0.0,0.17893859025537268,0.0,0.0,0.0,0.0
HIST1H2BE,0.0,0.04294944887875333,0.0,0.0,0.0,0.0,0.13266254716465248,0.0,0.0,0.0,0.0
FBXO31,0.0,0.0,0.0,0.09784438831243458,0.1638433704963987,0.0,0.17496035435008475,0.0,0.0,0.0,0.0
AL136531.2,0.0,0.0,0.5616861035947291,0.0,0.0,0.0,0.14381801279597528,0.0,0.0,0.0,0.0
PPP2CB,0.12949556282111163,0.0,0.0,0.15685590196990848,0.0,0.0,0.053959096626018485,0.0,0.0,0.0,0.0
UBE2W,0.0,0.15834226031065882,0.0,0.0,0.0,0.0,0.2074185229822324,0.0,0.0,0.0,0.0
AGPAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.030992964514007286,0.42869905663319463,0.0,0.0,0.0
KPNA6,0.0,0.0,0.0,0.0,0.0,0.0,0.11293541860337945,0.0,0.0,0.0,0.0
ALAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.13173292502870892,0.0,0.05552668052668053,0.0,0.0
PDCD5,0.0,0.0,0.0,0.0,0.0,0.0,0.09643462569038115,0.0,0.0,0.0,0.0
AC019270,0.4976911744289994,0.0,0.0,0.0,0.22866225243207927,0.0,0.0,0.16032800849288373,0.0,0.0,0.0
AC008264,0.08238684254323095,0.0,0.4338392354254579,0.0,0.0,0.0,0.011674960354350086,0.0,0.0007914175167077031,0.0,0.0
NOVA2,0.0,0.0,0.0,0.0,0.0,0.016903914590747332,0.20632143052441626,0.0,0.0,0.0,0.0
PAXIP1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.07458850549570734,0.0,0.0,0.0,0.0
UBR2,0.0,0.0,0.0,0.0,0.0,0.0,0.20878114639919074,0.0,0.0,0.0,0.11120964881163534
NOL12,0.0,0.0,0.0,0.0,0.0,0.0,0.15254005577732815,0.0,0.0,0.0,0.0
CLCN7,0.0,0.0,0.0,0.0,0.0,0.0,0.13013342811833542,0.0,0.0,0.0,0.0
NARFL,0.0,0.0,0.0,0.0,0.0,0.0,0.1731147809919615,0.0,0.0,0.0,0.0
AC072039,0.20743853096794274,0.0,0.0,0.0,0.0,0.0,0.2947111393287074,0.0,0.0,0.0,0.0
RFPL1,0.0,0.1540288863549981,0.0,0.0,0.0,0.0,0.4599442461380919,0.0,0.0,0.0,0.0
INPP5K,0.0,0.0,0.2870650830822271,0.0,0.0,0.0,0.08167003882539509,0.0,0.0,0.316828907882743,0.0
DNMT1,0.0,0.0,0.0,0.0,0.0,0.0,0.09394651938535571,0.0,0.0,0.0,0.0
AC025871.1,0.0,0.0,0.0,0.08010630220197418,0.0,0.0,0.4065244278540691,0.0,0.0,0.0,0.0
PNKD,0.0,0.0,0.0,0.0,0.0,0.0,0.06638595723738175,0.0,0.0,0.0,0.0
NDUFA10,0.0,0.0,0.0,0.0,0.0,0.0,0.13720421489837553,0.0,0.0,0.0,0.0034896206156048676
SLC35A5,0.0,0.0,0.0,0.0,0.0,0.0,0.03786843112593646,0.0,0.0,0.0,0.4068161723184091
TUBA4A,0.0,0.0,0.0,0.0,0.0,0.0,0.18062011264832942,0.0,0.0,0.0,0.0
LINCR-0001,0.0,0.0,0.0,0.026259174892432294,0.0,0.0,0.5272317422193237,0.0,0.0,0.0,0.0
MBD2,0.0,0.0,0.0,0.0,0.0,0.03297119757453259,0.07765079017881556,0.0,0.0,0.04916452442159383,0.0
DPH6,0.16645259224661374,0.0,0.0,0.12916860555297038,0.0,0.0,0.010048121616448843,0.0037052284890901604,0.0,0.0,0.17562529099770674
CTIF,0.0,0.0,0.0,0.0,0.0,0.0,0.1673250871388863,0.0,0.0,0.0,0.0
RSAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.14776890687373545,0.0,0.0,0.0,0.0
IREB2,0.0,0.0,0.0,0.0,0.0,0.0,0.09781538798053262,0.0,0.0,0.0,0.012238382405108194
UNC13A,0.0,0.0,0.0,0.0,0.0,0.0,0.7877746459150627,0.0,0.053389212827988336,0.0,0.0
NAPG,0.0,0.0,0.0,0.0,0.0,0.0,0.1349319188494559,0.0,0.0,0.088810247817321,0.0
KIDINS220,0.0,0.0,0.0,0.0,0.0,0.0,0.09238038237031265,0.0991148620831618,0.0,0.0,0.10274617376768697
APPL2,0.1533162073797291,0.32260098725464875,0.0,0.060183030867069956,0.0,0.0,0.016500792912998306,0.0,0.049243756595145974,0.0,0.0
SPDYE1,0.0,0.0,0.0,0.0,0.0,0.0,0.15561601137420025,0.0,0.0,0.0,0.0
KLHDC10,0.0,0.0,0.0,0.0,0.0,0.0,0.19402371087451564,0.0,0.0,0.0,0.0
WNT2B,0.0,0.3348702580852562,0.3026437791423698,0.0,0.0,0.0,0.0461530048668453,0.0,0.012223003869152304,0.0,0.0
STAM,0.0,0.0,0.0,0.0,0.0,0.0,0.056337835620932905,0.0,0.0,0.09726219572836835,0.0
ATP13A3,0.0,0.01921531869309052,0.049451588502269286,0.0,0.0,0.0,0.07058292776289167,0.0,0.0,0.0,0.0
FPGT,0.0,0.0,0.0,0.09803009151543353,0.0,0.0,0.016282058292776288,0.0560930424042816,0.0,0.0,0.0
ODF2,0.0,0.0,0.025807211878387932,0.32221981059470767,0.0,0.0,0.1324164707169027,0.0,0.0,0.0,0.0
YME1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.12240165689130117,0.0,0.0,0.0,0.0
AC108159,0.0,0.0,0.0,0.10282207036193369,0.0,0.0,0.20516601179525373,0.20121501960254157,0.0,0.0,0.0
SAP130,0.0,0.0,0.0,0.0,0.0,0.0,0.08943511784327665,0.0,0.0,0.0,0.0
VPS36,0.0,0.0,0.0,0.0,0.0,0.0,0.14210914857549078,0.0,0.0,0.0,0.0
ATPIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.14551392905239946,0.0,0.0,0.0,0.0
SEC31A,0.0,0.0,0.0,0.0,0.1361029170763684,0.0,0.05862087821950019,0.0,0.0,0.0,0.11550812146740227
LINC00599,0.0,0.0,0.0,0.0,0.0,0.0,0.6034887191892578,0.0,0.0,0.0,0.0
KIF21A,0.06380329909741675,0.0,0.0,0.0,0.0,0.0,0.3102661148468609,0.0,0.0,0.0,0.0
UGDH-AS1,0.0,0.0,0.0,0.016790755390103926,0.0,0.0,0.013192431782140319,0.10965018113726856,0.0,0.0,0.0
ZCRB1,0.0,0.0,0.0826066462408673,0.0,0.0,0.0,0.07643407885383059,0.01867311072056239,0.0,0.0,0.0
ETFBKMT,0.0,0.0,0.0,0.0,0.0,0.0,0.08909334499917974,0.0,0.0,0.0,0.0
MACF1,0.24563932419591233,0.0,0.0680786686838124,0.0,0.0,0.0,0.227838419725215,0.0,0.0,0.0,0.0
MAPK8IP3,0.0,0.0,0.0,0.0,0.0,0.0,0.2030624449043939,0.0,0.0,0.0,0.0
SNX11,0.0,0.09587573647562936,0.0,0.0,0.0,0.1949474012777071,0.06080822442172035,0.0,0.0,0.0,0.0
PRKDC,0.0,0.0,0.0,0.0,0.0,0.027286508337544216,0.1813686261139385,0.0,0.0,0.0,0.0
AC093817,0.0534547152194211,0.0,0.0,0.0,0.0,0.0,0.4335477850457612,0.0,0.0,0.0,0.0
DOHH,0.0,0.0,0.0,0.009927097874980612,0.0,0.056198102016607354,0.0,0.585641570997232,0.0,0.0,0.0
IDH1,0.3073744700704121,0.0,0.0,0.0,0.0,0.0,0.05356264012686608,0.0,0.4826974205186535,0.0,0.0
ECHS1,0.0,0.0,0.0,0.13951622320008422,0.0,0.0,0.0779652211953847,0.0,0.0,0.0,0.0
RSPH3,0.0,0.0,0.0,0.24696119679833034,0.0,0.0,0.20581560671515284,0.0,0.0,0.0,0.5416479099887859
UBE4B,0.0,0.0,0.0,0.0,0.0,0.0,0.04588089571670667,0.1113627006998765,0.0,0.0,0.021106775452288045
FASTKD1,0.0,0.0,0.0,0.0,0.0,0.0,0.1674450577113163,0.0,0.0,0.0,0.08906588731792954
HERC3,0.0,0.0763926084627745,0.0,0.0,0.0,0.0,0.06716519932192268,0.0,0.0,0.0,0.0
PPIL4,0.0,0.0,0.0,0.0599503645106251,0.0,0.04004547751389591,0.10813692787225898,0.0,0.0,0.001178234790059983,0.0
CARF,0.0,0.0,0.0,0.09116643400031023,0.0,0.0,0.025756001531142343,0.0038081515026759986,0.0,0.0,0.2184080748059947
WDR33,0.0,0.0,0.0,0.0,0.0,0.0,0.06489582763711926,0.0,0.0,0.0,0.0
UBAC1,0.0,0.0,0.0,0.031991624011167986,0.0,0.0,0.08130092415377044,0.0,0.0,0.0,0.0
PPIG,0.0,0.0,0.0,0.0,0.0,0.0,0.1492536762252949,0.0,0.0,0.0,0.0
SMARCAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.10205337124733417,0.0,0.0,0.0,0.6157339372195587
RITA1,0.0,0.0,0.0,0.04944160074453234,0.0,0.0,0.16167222617159732,0.0,0.0,0.0,0.8413770485049177
TDG,0.0,0.0,0.0,0.0,0.0,0.0,0.16839179937271054,0.0,0.0,0.0,0.0
MYCBP2,0.0,0.0,0.0,0.11935784085621219,0.0,0.0,0.3065006881829872,0.0,0.0,0.0,0.0
LATS1,0.0,0.0,0.0,0.0,0.0,0.0,0.08583966752337727,0.0,0.0,0.0,0.0
LINC00536,0.0,0.0,0.3771452091912818,0.3976127430623138,0.0,0.0,0.0,0.09450621280579322,0.0,0.0,0.0
CBFA2T3,0.0,0.06668452062131762,0.44057497567152015,0.0,0.0,0.3758150942311998,0.20416142614972385,0.0,0.0,0.0,0.0
MARCH7,0.0,0.10765934654525977,0.0,0.0,0.05940675188462799,0.0,0.05614644282823864,0.0,0.0,0.0,0.09251340035138389
DHX33,0.0,0.0,0.0,0.0,0.02521269973023449,0.0,0.14064636080275605,0.0,0.06878031878031877,0.0,0.0
IVD,0.0,0.018411890733797537,0.0,0.011982317356910192,0.029006882989183875,0.0,0.06564772789413244,0.0,0.0,0.0,0.0
RBM17,0.0,0.0,0.09768206814249188,0.0,0.0,0.0,0.12418658063104938,0.0,0.0,0.0,0.0
ANKRD16,0.0,0.0,0.018736742870610418,0.0,0.0,0.0,0.1436949745721004,0.0,0.0,0.0,0.0
EIF4E2,0.0,0.0,0.0,0.0,0.0,0.0,0.08820473560452781,0.0,0.0,0.0,0.0
MRPS9,0.0,0.0,0.0,0.0,0.0,0.0,0.07629736971619183,0.0,0.0,0.0,0.17714546095561723
GCC2,0.0,0.0,0.03952344931921331,0.1490228013029316,0.0,0.0,0.10720730573631541,0.0,0.0,0.0,0.0
CYP27A1,0.2258850774119179,0.08375736475629351,0.0,0.273412636604819,0.3279015742414568,0.0,0.0,0.6199528184000743,0.11039135774104941,0.0,0.0
CCT7,0.0,0.0,0.0,0.137137073537725,0.0,0.0,0.06001531142341554,0.0,0.0,0.0,0.0
ELP2,0.0,0.0,0.0,0.0,0.0,0.0,0.08625953196158033,0.0,0.0,0.0,0.0
ICE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0412588177393777,0.0,0.0,0.0,0.2662137899414951
INO80,0.0,0.0,0.0,0.0,0.0,0.0,0.12026472828957943,0.0,0.0,0.0,0.0
EGLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.10756274949417619,0.0,0.0,0.0,0.3205353674216783
AL138924,0.0,0.8827270660880895,0.0,0.0,0.0,0.0,0.030909936020123586,0.0,0.0,0.0,0.0
RBMX2,0.0,0.0,0.33745985377401555,0.043314720024817746,0.0,0.0,0.15993602012358507,0.0,0.0,0.0,0.0
CEP350,0.0,0.09480449919657204,0.0,0.0,0.024090462143559487,0.0,0.023513971673866683,0.0,0.0,0.0,0.0
MPHOSPH6,0.0,0.0,0.0,0.0,0.0,0.0,0.1847350576912561,0.0,0.0,0.0,0.0
PUM1,0.0,0.09922335297268345,0.0,0.05568481464246937,0.0,0.0,0.09398239332199765,0.0,0.0,0.0,0.0
KIAA0513,0.0,0.024661246612466124,0.0,0.0,0.0,0.0,0.5495670923051642,0.0,0.0,0.0,0.0
CCDC90B,0.0,0.0,0.0,0.0,0.0,0.0,0.06519658773992454,0.0,0.0,0.0,0.0
ILKAP,0.0,0.0,0.0,0.0,0.0,0.0,0.046125663039317547,0.0,0.0,0.0,0.0
DGCR8,0.0,0.0,0.0,0.0,0.0,0.0,0.11763821293815278,0.0,0.0,0.0,0.0
