gene,astrocyte,central nervous system macrophage,endothelial cell,ependymal cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
SEC16B,0.12065651810368491,0.0,0.26895969918326357,0.0,0.0,0.0,0.00324391310686689,0.0,0.0,0.0,0.0
CDH24,0.7935155887415776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15785963307949535,0.0,0.0
HDHD5-AS1,0.039473684210526314,0.0,0.0,0.010108732585796806,0.0,0.0,0.006214462749671964,0.03297970479704797,0.0,0.0,0.0
AC006269,0.0,0.0,0.0,0.0,0.0,0.0,0.45184996914963216,0.0,0.0,0.0,0.0
GPATCH8,0.0,0.0,0.0,0.0,0.0,0.0,0.22883598726802276,0.0,0.0,0.0,0.0
FAM174B,0.0,0.0,0.32966994575130304,0.07362687445705682,0.0,0.0,0.08084268843854789,0.0,0.0,0.0,0.0
ADAM17,0.0,0.0,0.0,0.0,0.0,0.0,0.0687964717888905,0.0,0.0,0.0,0.0
NLN,0.0,0.0,0.0,0.0,0.0,0.0,0.1802740924332993,0.0,0.0,0.0,0.0
SSH1,0.0,0.4785153329261803,0.04094368340943683,0.0,0.0,0.0,0.06970768333576323,0.0,0.0,0.0,0.0
SP140,0.0,0.7360707898472862,0.0,0.046890927624872576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSF3,0.0,0.047185237094136884,0.0,0.0,0.0,0.0,0.13269062545560578,0.0,0.0,0.0,0.0
PLOD1,0.009649122807017544,0.0,0.025646879756468798,0.1180255825961652,0.2520876252569704,0.0,0.004574281965301064,0.0,0.0,0.515476678869746,0.0
LIN54,0.0,0.0,0.02009132420091324,0.0,0.0,0.0,0.053178305875492056,0.05615774907749078,0.0,0.0,0.0
VTI1A,0.0,0.0,0.1328006088280061,0.0,0.0,0.0,0.1813885208628117,0.0,0.0,0.0,0.0
PPP1R26-AS1,0.29472601967877404,0.0,0.0,0.036892853748846176,0.016244805440120892,0.0,0.04738300043738154,0.0,0.0,0.0,0.0
RPAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.15887216223791295,0.0,0.0,0.0,0.0
PRDM11,0.0,0.5881839834598871,0.033028919330289196,0.0,0.0,0.0,0.030288671818049277,0.0,0.0,0.0,0.0
CCDC18,0.0,0.0,0.0,0.0,0.00018889308651303362,0.0,0.15126111678087184,0.0,0.0,0.0,0.0
AC008696,0.0,0.0,0.48416603922295104,0.0,0.0,0.0,0.07409972299168975,0.0,0.0,0.0,0.0
LRRK1,0.0,0.61625787669703,0.0,0.0,0.0,0.43388256055916263,0.0,0.0,0.05017055144968732,0.0,0.32189192199364447
RFPL1S,0.0,0.09869535519125683,0.0,0.0,0.0,0.0,0.5866775776610236,0.0,0.0,0.0,0.0
SIRPB3P,0.930029999867144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02220,0.09040655954442865,0.28975725678902886,0.0,0.34687169992462596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRTP1,0.45154728230435215,0.0,0.0,0.406707482767991,0.22846094098781855,0.0,0.0,0.0,0.12147728589077433,0.0,0.7630900929691871
AL358234,0.05619834710743802,0.0,0.0,0.14277680579855037,0.0,0.0,0.16015454147834962,0.0,0.0,0.0,0.0
PACSIN3,0.38015702122933426,0.09777072059243719,0.3324655759237811,0.16582242352096233,0.0,0.0,0.0,0.38047720544963926,0.05004598405885959,0.3385679027513786,0.7393924501544245
KPNA6,0.0,0.0,0.0,0.0,0.0,0.0,0.11315424989065462,0.0,0.0,0.04254223320972394,0.0
MFSD6,0.0,0.0,0.0,0.08439517499150527,0.0,0.0,0.004373815424989065,0.350523924369875,0.03922683342808414,0.0,0.0
ACADSB,0.0,0.0,0.0,0.0,0.0,0.2502419757217905,0.09795524128881761,0.0,0.0,0.0,0.0
STAC3,0.0,0.121875,0.0,0.0,0.0,0.0,0.20309082956699226,0.0,0.0,0.0,0.0
HGS,0.0,0.0,0.07487797391154753,0.0,0.0,0.0,0.10096223939349759,0.0,0.0,0.012463947259991759,0.0
DYNC1I1,0.0,0.0,0.0,0.0,0.0,0.0,0.4057382885282862,0.0,0.0,0.0,0.0
HSF2,0.0,0.0,0.0,0.04931192660550459,0.0,0.0,0.13604388394809738,0.0,0.0,0.0,0.0
PARD6G,0.14953699766230846,0.0,0.0,0.3474566607674825,0.5683073682064733,0.0,0.0,0.0,0.3142684662697009,0.20511248065731796,0.0
LINC01695,0.0,0.0,0.0,0.2655232016650519,0.0,0.0,0.033022306458667446,0.16789450694653618,0.0,0.0,0.0
SSBP3,0.0,0.0,0.0,0.21876369330311554,0.11150541651101979,0.016391184573002756,0.09598702434757253,0.0,0.0,0.01657503234152652,0.0
BMPER,0.05205949656750572,0.0,0.0,0.0,0.0,0.0,0.11978786995188803,0.0,0.12967914579641615,0.0,0.0
PTK2B,0.0,0.0,0.0,0.0,0.0,0.19445765742296778,0.20134130339699666,0.0,0.0,0.0,0.0
AC012617,0.0,0.0,0.0,0.03480379905023744,0.0,0.0,0.15087840793118532,0.0,0.0,0.0,0.0
DDX10,0.0,0.0,0.0,0.0,0.0,0.0,0.14781838219826277,0.0,0.0,0.0,0.0
DNAJC27-AS1,0.01887871853546911,0.0,0.0,0.025696568127760788,0.0,0.0,0.07419084414637703,0.0,0.0,0.0,0.0
AHNAK2,0.0,0.0,0.0,0.22475179056102942,0.4661764300934668,0.0,0.05250400933080624,0.0,0.0,0.0,0.0
ACOX3,0.01910755148741419,0.0,0.0,0.03079340808698607,0.0,0.0,0.0714389852748214,0.0,0.0,0.0,0.0
SRGAP3,0.1997406910081424,0.0,0.0,0.2700126855731886,0.0,0.0,0.0,0.0,0.17832101572863368,0.0,0.0
SOX12,0.11132723112128147,0.0,0.0,0.0,0.0,0.0,0.0125200466540312,0.0,0.09034489293158991,0.060806633917373065,0.0
IL33,0.867932988829458,0.0,0.0,0.5040459122129187,0.0,0.0,0.0,0.0,0.0,0.0,0.5660883217421934
PPRC1,0.0,0.0,0.0,0.023806548362909272,0.0,0.0,0.12959250619623852,0.0,0.0,0.0,0.0
TRIM62,0.0,0.0,0.0,0.0,0.17253360453851083,0.0,0.0,0.3372587198166875,0.4591383145510889,0.21108013741905063,0.0
TEPSIN,0.0,0.052966596589581874,0.0,0.0,0.0,0.0,0.06622685522670943,0.0,0.0,0.1950167397715758,0.0
ARMC9,0.0,0.0,0.0,0.14402382882023293,0.0,0.0,0.3207271863987706,0.0,0.0,0.0,0.0
ABHD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0009658842396850853,0.18081180811808117,0.13530415008527572,0.0,0.0
LRRN2,0.0,0.0,0.07879832553558237,0.004498875281179705,0.0,0.0,0.19665767604607085,0.0,0.0,0.0,0.0
PPP6R2,0.0,0.029607568325157672,0.0,0.0,0.0,0.0,0.11813026176473068,0.0,0.0,0.0,0.0
PSRC1,0.3575226706716602,0.07596585683221985,0.0,0.1800239737695511,0.312666001821323,0.0,0.0,0.7200197798581632,0.30095305890572177,0.0,0.0
C20orf194,0.1389397406559878,0.0,0.0,0.0,0.0,0.0,0.19973343270894223,0.0,0.0,0.0,0.0
FTSJ1,0.0,0.0,0.2349433722212468,0.0,0.0,0.0,0.14630412596588424,0.0,0.0,0.06968599535945069,0.0
MAPK11,0.0,0.0,0.0,0.0,0.0,0.0,0.2006852310832483,0.0,0.0,0.0,0.0
AC073529,0.209744828411974,0.0,0.0,0.14918855181235535,0.05723483341482649,0.0,0.0,0.32005714711029487,0.053865832859579306,0.09732487674548679,0.0
OR2M4,0.0,0.0,0.0,0.0,0.0,0.0,0.2662938089342539,0.0,0.0823716673298846,0.0,0.0
ARHGEF7,0.0,0.0,0.0,0.0,0.0,0.0,0.18950858528354023,0.0,0.0,0.013260025873221216,0.0
A2ML1,0.7404058255047978,0.0,0.0,0.6233209199098416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP32,0.007017543859649123,0.0,0.0,0.0,0.0,0.0,0.2730222159801161,0.0,0.0,0.0,0.0
DNMT3A,0.0,0.0,0.0,0.0,0.0,0.0,0.2561927170523898,0.0,0.0,0.0,0.0
ARCN1,0.0,0.0,0.37261538990317994,0.0,0.0,0.0,0.08182679690917043,0.0,0.0,0.0,0.0
TOR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.14027190552558683,0.0,0.0,0.0,0.0
ERCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.1705241288817612,0.0,0.0,0.0,0.00693717277486911
DPY19L1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.09415419107959624,0.0,0.0,0.0,0.0
PPP1R13B,0.0,0.0,0.014405318886973651,0.0,0.0,0.0,0.30136259156069534,0.0,0.0,0.0,0.0
PRKCE,0.0,0.0,0.0,0.0,0.0,0.0,0.18926922838863253,0.0,0.0,0.0,0.0
ARRDC1,0.0,0.006762295081967213,0.0,0.0,0.0,0.0,0.4342505009583665,0.0,0.0,0.0,0.0
JAKMIP2,0.0,0.0,0.0,0.05356931451812548,0.0,0.0,0.17476631343703136,0.0,0.0,0.0,0.0
GOSR2,0.0,0.0,0.0,0.0,0.0,0.0,0.11313602565971716,0.0,0.0,0.0,0.0
SLC22A1,0.02865013774104683,0.013934426229508197,0.0,0.0,0.0,0.0,0.23528133057075787,0.0,0.0,0.0,0.0
ZNF441,0.05234159779614325,0.0,0.0,0.0,0.0,0.0,0.3834673592579422,0.0,0.02725825706327099,0.0,0.0
RBFOX3,0.0,0.0,0.0,0.0,0.0,0.0,0.7406554751401166,0.0,0.0,0.0,0.0662303664921466
TOR1AIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.10814258638285465,0.0,0.0,0.0,0.0
MAN2B1,0.0,0.45046004457111855,0.0,0.0,0.0,0.4861554900501013,0.04457646887301356,0.0,0.0,0.0,0.0
BAD,0.0,0.0,0.0,0.03105473631592102,0.0,0.0,0.028338679107741654,0.2536589787910887,0.0,0.0,0.0
CEP135,0.0,0.056762438682550806,0.0,0.1319065400020323,0.01979828165857303,0.0,0.03293118530398017,0.0,0.0,0.0,0.0
GUSB,0.0,0.0,0.0,0.0,0.0,0.0,0.09401880740632745,0.0,0.0,0.5041744160146562,0.0
DHX32,0.06994660564454615,0.0,0.0,0.017881413523615358,0.04193126634292118,0.0,0.0422802157748943,0.0,0.0,0.0,0.0
PRKCB,0.0,0.0,0.0,0.0,0.0,0.0,0.36159727338772873,0.0,0.0,0.0,0.0
AC010275,0.0,0.0,0.0,0.0,0.0,0.0,0.6575864771281643,0.0,0.0,0.0,0.0
KLHL2,0.0,0.0,0.0,0.0,0.0,0.0,0.2560197539353543,0.0,0.0,0.0,0.0
LRRC17,0.0,0.0,0.02708692440285644,0.0,0.23562721592531619,0.0,0.14090975360839772,0.0,0.0,0.0,0.0
YPEL2,0.0,0.0,0.0,0.0,0.0,0.004269972451790634,0.011554162414346114,0.22868073071689277,0.0,0.0,0.0
FAM98B,0.0,0.0,0.0,0.0,0.0,0.0,0.12735092579093163,0.0,0.0,0.0,0.0
AP000446,0.163746448016312,0.0,0.0,0.0030617345663584102,0.0,0.0,0.23558185912244034,0.0,0.0,0.0,0.0
KSR2,0.0,0.0,0.0,0.057485628592851785,0.0,0.0,0.5023224039855717,0.0,0.0010943095901313172,0.0,0.0
COQ9,0.1258104237717302,0.0,0.0,0.08824332525431333,0.0,0.0,0.08275623268698061,0.0,0.0,0.0,0.0
RPL34-AS1,0.5887323626555231,0.0,0.0,0.3276550076923701,0.0,0.0,0.0,0.05817573800738007,0.21185805167480037,0.0,0.0
LINC01800,0.0,0.1792852089484225,0.0,0.0,0.0,0.0,0.16574938037614811,0.0,0.0,0.0,0.0
FRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.13411211546872723,0.0,0.0,0.0,0.0
TTLL6,0.34098589074099617,0.0,0.0,0.3381155535329445,0.0,0.0,0.0,0.0,0.13995624813204316,0.0,0.0
CMIP,0.09443173150266972,0.41431006116720326,0.04984779299847793,0.3366439724878585,0.0,0.0,0.025513923312436217,0.0,0.09347166950919082,0.0,0.0
RPL26P6,0.0,0.11485655737704918,0.0,0.0,0.0,0.0,0.19441609564076395,0.0,0.0,0.0,0.0
AC022387.1,0.0,0.0,0.0,0.0,0.0,0.08775691823753043,0.2602601772141209,0.0,0.0,0.0,0.0
PPARGC1A,0.1463768115942029,0.0,0.0,0.5727759236942205,0.0,0.0,0.09310759585945473,0.0,0.0,0.0,0.0
DNAJC22,0.0,0.0,0.0,0.016294542174109156,0.0,0.0,0.0,0.8088388446022587,0.0,0.0,0.0
ZBBX,0.0,0.0,0.0,0.8280479314992738,0.0,0.0,0.18036843736891056,0.0,0.0,0.0,0.0
STK32C,0.0,0.0,0.0,0.0,0.0,0.0,0.22116365245343325,0.0,0.0,0.0,0.0
AC016745.1,0.0,0.0,0.0,0.0,0.5090436419049041,0.0,0.21849030470914127,0.0,0.0,0.0,0.0
AC099329,0.02303585049580473,0.0,0.0,0.0,0.011393350765782592,0.0,0.06331097827671672,0.0,0.0,0.3140259092200204,0.4476024849703434
PRKAG2,0.0,0.0,0.0,0.0,0.07853940978707509,0.0,0.36503990515380225,0.0,0.0,0.0,0.0
PIP4K2B,0.0,0.0,0.0,0.0,0.0,0.0,0.15481484181367547,0.0,0.0,0.0,0.0
TTC21A,0.0,0.0,0.0,0.33293821026649667,0.0,0.0,0.17482504738300045,0.0,0.0,0.03955500618046971,0.0
SCNN1D,0.0,0.0,0.0,0.04183656133197418,0.0,0.0,0.10072532439131068,0.0,0.0,0.3942862329161087,0.0
TNFSF13B,0.0,0.019387993459472085,0.0,0.0,0.0,0.0,0.09821038052194198,0.0,0.19543503865031167,0.0,0.2878236092483385
CCKBR,0.0,0.0,0.0,0.0,0.0,0.0,0.6129136200241677,0.0,0.0,0.0,0.0
PGBD5,0.0,0.0,0.0,0.0,0.0,0.0,0.1760460708558099,0.0,0.0,0.0,0.0
SPG7,0.0,0.0,0.0,0.0,0.0,0.011845730027548209,0.0677576906254556,0.0,0.12995072958120144,0.0,0.023557492735574927
NLRP3P1,0.0,0.0,0.0,0.12315671082229443,0.0,0.0,0.5375021492418706,0.0,0.0,0.0,0.0
AC133041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8218435668943265,0.0,0.0
TSEN2,0.0,0.0,0.0,0.0,0.0,0.0,0.15457792681148855,0.0,0.0,0.0,0.0
SNX9,0.0,0.0,0.0,0.0,0.0,0.09008264462809917,0.020939641347135152,0.04041743542435424,0.0,0.0,0.0
STPG1,0.0,0.0,0.0,0.64901692386184,0.0,0.0,0.02097608980901006,0.00023062730627306272,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.4562902873763693,0.0,0.0,0.0,0.0
ZCWPW1,0.19271821928540483,0.03632328895117963,0.0,0.0,0.0,0.0,0.0,0.14172047970479704,0.0,0.0,0.0
HIVEP1,0.36674739690426805,0.0,0.37619793135841145,0.2673813277716395,0.1406425102726933,0.0,0.0,0.1264990774907749,0.27863225847229633,0.0,0.24483673905551026
AC004522,0.0,0.0,0.0,0.014371407148212946,0.0,0.0,0.5215549442874283,0.0,0.0,0.0,0.0
ERI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0794394226563639,0.0,0.0,0.0,0.0700261780104712
SLC25A29,0.0,0.00934361130576968,0.0,0.016394835202174652,0.0,0.17137364453068832,0.08518005540166206,0.0,0.0,0.0,0.0
Z97634,0.0,0.0,0.0,0.0,0.0,0.0,0.15319288526024202,0.0,0.0,0.0,0.0
GTF2E2,0.0,0.0,0.010219157842895838,0.12750449195380395,0.0,0.0,0.14300554016620498,0.0,0.0,0.0,0.0
ATP2B2,0.01616161616161616,0.0,0.0,0.0,0.0,0.0,0.4506228950649641,0.0,0.0,0.0,0.0
LIG1,0.0,0.0,0.0,0.0,0.0,0.0,0.10017859746318705,0.0,0.0,0.0,0.0
PLEKHA1,0.0,0.0,0.0,0.0,0.0,0.0,0.05290494241143024,0.1466789667896679,0.0,0.0,0.0
TYSND1,0.0,0.0,0.0,0.0,0.0,0.0,0.16057369878991107,0.0,0.0,0.0,0.06767015706806283
ZNF682,0.0,0.0,0.0,0.0,0.0,0.0,0.20334557405143208,0.14574957059871724,0.0,0.0,0.0
XRCC1,0.0,0.0,0.0,0.0,0.0,0.7198560301835966,0.12193832920250765,0.0,0.0,0.0,0.0
LIMS1,0.2579900005236376,0.20981365244781525,0.10159817351598173,0.0,0.0,0.03870523415977961,0.0,0.0,0.014496873223422399,0.062014877102199224,0.0
ZNF785,0.0,0.0,0.0,0.0,0.0,0.0,0.1623596734217816,0.0,0.0,0.0,0.0
LINC01090,0.0,0.0,0.0,0.0,0.0,0.0,0.6082011479628078,0.0,0.0,0.0,0.0
ETHE1,0.0,0.0,0.09147993105146515,0.0,0.0,0.0,0.1654760169120863,0.0,0.0,0.0,0.0
TRNP1,0.0,0.0,0.0,0.0,0.0,0.0,0.21834451086164164,0.0,0.0,0.0,0.6348934613573778
ARHGEF18,0.0,0.0,0.0,0.0,0.0,0.49649952584796764,0.0763595276279341,0.023062730627306273,0.0,0.0,0.0
G2E3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.49597416462111377,0.0,0.0,0.0,0.0
CACNA2D3,0.0,0.0,0.0,0.0,0.0,0.0,0.3964003108349505,0.0,0.0,0.0,0.0
AVEN,0.0,0.0,0.0,0.04485219164118247,0.0,0.0,0.0,0.14881226937269373,0.06817320447223801,0.0,0.0
LINC01337,0.0,0.0,0.0,0.0,0.1960710238005289,0.0,0.23070053943723576,0.0,0.0,0.0,0.0
COX10-AS1,0.0,0.0,0.0,0.0,0.0,0.017023959646910468,0.22703004052410936,0.0,0.0,0.0,0.0
RAB40C,0.0,0.0,0.0,0.0,0.0,0.20737797983276174,0.19959177722700103,0.0,0.0,0.0,0.0
NMRAL1,0.0,0.0,0.0,0.0,0.0,0.5120067936281689,0.08306604461291733,0.0,0.0,0.0,0.0
AL390195.1,0.0,0.05932377049180328,0.0,0.0,0.0,0.0,0.1962385187345094,0.0,0.0,0.0,0.0
KIAA1211L,0.0,0.0,0.0,0.0,0.0,0.165889959656217,0.5314515520360941,0.0,0.0,0.0,0.0
NPHP4,0.0,0.0,0.0,0.17421141656481903,0.0,0.0,0.18377314477329057,0.0,0.0,0.0,0.0
BCL2L15,0.0,0.0,0.0,0.0,0.0,0.0,0.20493147689167518,0.0,0.0,0.0,0.6198030031697233
KIAA1549L,0.0,0.0,0.0,0.0,0.0,0.0,0.5745214296928781,0.0,0.0,0.0,0.0
ADK,0.0,0.0,0.0,0.0,0.0,0.02796143250688705,0.29513537956060737,0.0,0.0,0.0,0.0
BRWD3,0.0,0.0,0.0,0.0,0.0,0.30552671697394285,0.07231374835981921,0.0,0.0,0.0,0.0
GABPB1,0.0,0.03743284279373978,0.0,0.0,0.0,0.0,0.05966613208922583,0.0,0.05651885541027099,0.0,0.5255666987105028
ITGA9-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.15537979297273655,0.0,0.0,0.08147919241862382,0.0
CPEB2-AS1,0.0,0.0,0.0,0.024681329667583105,0.0,0.0,0.34605843507605755,0.0,0.0,0.0,0.0
TBC1D31,0.0,0.0,0.0,0.0,0.0,0.0,0.18286193322641783,0.0,0.0,0.0,0.0
AC005562.1,0.0,0.0,0.0,0.0,0.0,0.0,0.19113573407202217,0.0,0.0,0.09147095179233622,0.0
CD276,0.0,0.4025850833457787,0.0,0.0,0.0,0.0,0.19917261991543958,0.0,0.0,0.0,0.0
AC017083,0.0,0.0,0.0,0.0,0.0,0.0,0.18382781746610294,0.0,0.0,0.0,0.38092062734177057
LUZP1,0.0,0.0,0.0,0.0,0.0,0.0,0.14444525441026387,0.0,0.0,0.0,0.0
LINC00623,0.0,0.325786234735258,0.0,0.0,0.0,0.0,0.14938402099431403,0.0,0.0,0.0,0.0
DLG4,0.0,0.0,0.0,0.027743064233941513,0.0,0.0,0.20522306458667444,0.0,0.0,0.0,0.0
HERC2,0.0,0.0,0.0,0.0,0.0,0.0,0.05842688438547893,0.0,0.0,0.0,0.0
TRIM69,0.0,0.0,0.0,0.0,0.0,0.0,0.18501239247703746,0.0,0.0,0.0,0.07578534031413613
ZNRF2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.126603732322496,0.0,0.0,0.0,0.031020942408376963
AC092745.2,0.0,0.0,0.0,0.1623392267012612,0.0,0.0,0.5368533857921232,0.0,0.0,0.0,0.0
TRAPPC13,0.0,0.0,0.0,0.0,0.0,0.1297164571230926,0.11931403994751422,0.0,0.0,0.0,0.0
PKIG,0.0,0.0,0.0,0.2301453072851393,0.0,0.0,0.1153229333722117,0.0,0.0,0.0,0.0
FO393419.2,0.0,0.2946808162251858,0.0,0.031912494361750116,0.0,0.0,0.0,0.025636484062098886,0.0,0.0,0.0
APCDD1L,0.0,0.0,0.0,0.0,0.0,0.0,0.02035646595713661,0.0,0.4764505436497042,0.0,0.0
LINC00551,0.0,0.0,0.16042846589509974,0.0,0.0,0.0,0.2230463624435049,0.0,0.0,0.0,0.0
LINC00959,0.06536994660564455,0.0,0.0,0.039460594416465544,0.0,0.0,0.06170724595422073,0.0,0.0,0.0,0.0
ZFYVE28,0.0,0.0,0.07658212262989411,0.0,0.0,0.0,0.30799438662842166,0.0,0.0,0.0,0.0
PKN2-AS1,0.005415713196033563,0.0,0.0,0.0,0.0,0.36406840524847467,0.14644991981338387,0.0,0.0,0.0,0.0
GCAT,0.5012088722844987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720438974109314,0.0,0.0
AC145207.1,0.0,0.027868852459016394,0.0,0.0,0.0,0.0,0.6282995912226206,0.0,0.0,0.0,0.0
KLRG1,0.0698321891685736,0.0,0.0,0.0,0.0,0.0,0.0,0.012857472324723247,0.34743080984041863,0.0,0.0
ATAD3A,0.0,0.0,0.0,0.0,0.0,0.0,0.15025878407931184,0.0,0.0,0.0,0.2722731713766642
AP003400.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43116530844903284,0.0,0.0,0.0,0.0
LINC01949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9306565012257723,0.0,0.0,0.0
MRPS14,0.04492753623188406,0.0,0.0,0.0,0.0,0.0,0.002205131943431987,0.0882680946081698,0.011180595035057798,0.0,0.0
ARHGAP22,0.0,0.7207261194921695,0.0,0.0,0.014942099364960777,0.0,0.0,0.31797537917969687,0.39555028993788066,0.0,0.0
TMEM143,0.0,0.0,0.0,0.0,0.0,0.45219654965353134,0.16986805656801282,0.0,0.0,0.0,0.0
AL121656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8113067535111085,0.0,0.0,0.0
AC091551,0.08363844393592677,0.0,0.0,0.0,0.0,0.0,0.04277227001020557,0.0,0.005542922114837976,0.08704161516275237,0.0
TGFBR3L,0.0,0.0,0.0,0.0038115471132216944,0.0,0.0,0.29560237570815284,0.0,0.0,0.0,0.0
RAD52,0.0,0.0,0.0,0.0,0.0,0.16219714233555999,0.10345895903192885,0.0,0.0,0.0,0.0
ZNF622,0.0,0.0,0.0,0.0,0.0,0.8015206213415088,0.03996573844583758,0.034248154981549817,0.0,0.0,0.0
WDR66,0.0,0.0,0.0,0.7258673963717188,0.010833022039596563,0.0,0.15419521796180202,0.0,0.0,0.0,0.0
ZNF557,0.0,0.0,0.0,0.0,0.0,0.0,0.13433080623997667,0.0,0.0,0.16295838483724764,0.0
PLET1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5571682054491981,0.015254879666477166,0.0,0.0
CEP83,0.0,0.0,0.0,0.3911866663168447,0.0,0.0,0.07486514069106284,0.0,0.0,0.0,0.0228310502283105
CPB2-AS1,0.04572845156369184,0.0,0.0,0.0,0.0,0.0,0.0,0.7725829193422279,0.5103821381795044,0.0,0.0
GMEB1,0.0,0.0,0.012024353120243532,0.0,0.0,0.0,0.1194416095640764,0.0,0.0,0.21115210189953157,0.45494078686808914
YEATS2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645051207496482,0.0,0.0,0.0
TRPM4,0.2760527032872766,0.18662813765696593,0.3303180071456035,0.0,0.0,0.0,0.0,0.0,0.04486450634830396,0.0,0.4775999391467922
ZFP37,0.0,0.0,0.0,0.0,0.0,0.0,0.06619040676483452,0.16595521109674938,0.14369351282123288,0.0,0.0
AP2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.08789546581134276,0.0,0.0,0.0,0.0
PIWIL2,0.0,0.0,0.0,0.0,0.21195733271575856,0.0,0.12031637264907422,0.0,0.0,0.0,0.0
AATK-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.3053191828569708,0.19985513737624558,0.0,0.0,0.0
HSD17B7P2,0.04012204424103737,0.0,0.0,0.0,0.00924542398206948,0.0,0.0,0.09294280442804428,0.16901705014891155,0.0,0.0
EXT1,0.08043478260869565,0.0,0.16537290715372907,0.1551987767584098,0.0,0.0,0.04029377460271177,0.0,0.0,0.0,0.0
ANKRD35,0.29256092789910937,0.0,0.0,0.0,0.12866605319022933,0.0,0.0,0.0,0.28650826667373086,0.43396282626852056,0.0
AL157871.4,0.0,0.0,0.0,0.12537593600240782,0.0,0.0,0.17912596588423968,0.0,0.0,0.0,0.0
EIF2S1,0.0,0.0,0.0393455098934551,0.0,0.0,0.0,0.09587767896194781,0.0,0.0,0.0,0.11211213838159259
DEPDC7,0.0,0.30841758176189094,0.0,0.0,0.0,0.0,0.0,0.7019977297525306,0.42768753391524483,0.0,0.0
AC104123,0.047520976353928296,0.03498014482597524,0.0,0.0,0.008778483376914456,0.0,0.04731010351363173,0.0,0.0,0.0,0.145437810653331
YTHDF2,0.0,0.08362532118663864,0.0,0.0,0.0,0.3356744866339787,0.06159790056859601,0.0,0.019376539700587454,0.0,0.0
AK5,0.0,0.0,0.0,0.0,0.0,0.0,0.09880034180329099,0.5293512193335912,0.0,0.0,0.0
NELFE,0.0,0.0,0.09520547945205479,0.0,0.0,0.5396041059667525,0.05846333284735384,0.0,0.0,0.0,0.0
SETDB2,0.0,0.0,0.0,0.0,0.0,0.4971994338428476,0.09575010934538562,0.0,0.0,0.0,0.0
PPFIBP1,0.0,0.0,0.3506736709535281,0.0,0.2526837063290319,0.0,0.0,0.25998751870890413,0.2624758519061759,0.22934493653351834,0.0
DOK3,0.0,0.5080434587668174,0.0,0.0,0.0,0.0,0.1675535792389561,0.0,0.0,0.0,0.0
RASGEF1C,0.0,0.8858783285697982,0.0,0.0,0.0,0.0,0.0,0.04260839483394834,0.2698166006889714,0.0,0.0
DIRC3-AS1,0.0,0.0,0.0,0.0,0.024933887419720437,0.0,0.36666158642491115,0.0,0.0,0.0,0.0
TMEM234,0.0,0.0,0.0,0.2158008245983566,0.0,0.5999284887823502,0.12228458959031929,0.0,0.0,0.0,0.0
SORT1,0.07448512585812357,0.12018220042046251,0.1256468797564688,0.013166836561331973,0.0,0.0,0.0,0.3280821857637789,0.0,0.007438551099611902,0.08343711083437111
TRAF3IP1,0.0,0.0,0.0,0.3901484477184769,0.0,0.0,0.12490887884531272,0.0,0.0,0.0,0.0
ANKRD33B,0.0,0.0,0.0,0.0,0.0,0.0,0.6370133509319731,0.0,0.0,0.0,0.0
PRKCQ,0.4892561472779161,0.0,0.0,0.0,0.0,0.0,0.0,0.8519146134866729,0.3318198620460806,0.0,0.0
THUMPD3,0.032570556826849735,0.0,0.0,0.0,0.0,0.0,0.06761189677795597,0.0,0.0,0.0,0.0
AC016876,0.07673808482728466,0.0,0.0,0.5399236836754008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO9B,0.0,0.3633276416410877,0.10243531202435312,0.0,0.0,0.0,0.0,0.32189492527250513,0.2485210944571999,0.0,0.0
