gene,astrocyte,central nervous system macrophage,choroid plexus epithelial cell,endothelial cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
ETFDH,0.0,0.0,0.004966887417218543,0.0,0.0,0.0,0.1841627617231269,0.0,0.0,0.0,0.0
CLPTM1L,0.0,0.0,0.0,0.0,0.0,0.0,0.12541676589664205,0.0,0.0,0.0,0.0
SLC8B1,0.07179127052722559,0.0,0.0,0.0,0.06789385608415013,0.0,0.1358061443200762,0.0,0.0,0.0,0.0
MRPL9,0.0,0.0,0.0,0.0,0.0,0.0,0.1607227911407478,0.0,0.0,0.0,0.0
AC087286.2,0.0,0.20735671330102418,0.0,0.0,0.0,0.0,0.17472910216718265,0.0,0.0,0.03450973574408901,0.13617997954071284
EIF2B5,0.026086476946834327,0.0,0.0,0.0,0.0,0.0,0.12386877828054299,0.0,0.0,0.0,0.0
ATXN2,0.021823681936041485,0.0,0.0,0.0,0.0,0.0,0.2066143163477643,0.0,0.0,0.0,0.0
TERF1,0.0,0.0,0.0,0.0,0.0,0.0,0.10614134317694689,0.0,0.0,0.0,0.0
MIR181A1HG,0.0,0.0,0.0,0.0,0.0,0.0,0.12461217956851553,0.2846292496083864,0.0013179571663920922,0.0,0.0
LBR,0.0,0.006069598057728621,0.0,0.11859280483922317,0.0,0.14795796257831798,0.018546082400571564,0.027760545905707194,0.10306588388780169,0.0,0.0
LINC01607,0.2210138526959703,0.0,0.0,0.0,0.10280210157618214,0.0,0.36134006958941917,0.0,0.0,0.0,0.0
SFXN5,0.5947615080232568,0.0,0.0,0.0,0.0,0.0,0.0781733746130031,0.0,0.0,0.0,0.0
COG3,0.0,0.0,0.0,0.0,0.06394931867081043,0.0,0.08719337937604192,0.0,0.0,0.0,0.0
FBXL13,0.0,0.0,0.24333798275242705,0.0,0.0,0.0,0.141893903310312,0.0,0.0,0.0,0.0
KIF27,0.22363008112409505,0.0,0.0,0.0,0.0,0.0,0.08789295070254823,0.0,0.0,0.0,0.0
TANGO6,0.0,0.0,0.0,0.0,0.0,0.0,0.07259168849726125,0.0,0.0,0.0,0.0
DLEC1,0.8174589691548388,0.3205097445683426,0.0,0.0,0.015001195314367678,0.0,0.0,0.0,0.0,0.0,0.0
AGTPBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.16609353222273843,0.26769512750155006,0.0,0.0,0.0
AC010132.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5347929214244177,0.0,0.0,0.0,0.0
MOB1B,0.11765341400172862,0.2933357686021995,0.28271387684774923,0.0,0.0,0.0,0.09380209573708026,0.0,0.0,0.14490611961057023,0.0
ABCA12,0.0,0.0,0.0,0.0,0.0,0.042234018001384724,0.38515302080852076,0.0,0.0,0.0,0.0
LYG1,0.029836752702404587,0.0,0.0,0.0,0.0,0.0,0.10907358894974994,0.0,0.0,0.0,0.0
MTERF1,0.0,0.0,0.0,0.0,0.0,0.0,0.04061979042629198,0.11337605318625146,0.0,0.0,0.0
HIP1,0.06087942955920484,0.0,0.0,0.1419929958611907,0.0669973703083911,0.07330246913580248,0.0,0.4184074532213895,0.3935188717415178,0.30157044116308995,0.3600632139455297
HEXA,0.0,0.1744772529603825,0.0,0.0,0.01667463542911786,0.0,0.040857942367230296,0.0,0.0,0.0,0.0
ZNF423,0.3689026782116388,0.0,0.0,0.20390607533596722,0.3747015059165653,0.0,0.07733984281971898,0.0,0.14538486627527725,0.0,0.0
C18orf25,0.0,0.0,0.0,0.0,0.0,0.0,0.2290918578389078,0.0,0.0,0.0,0.0
PC,0.47763728676719885,0.0,0.0,0.0,0.012259194395796848,0.0,0.05066682543462729,0.0,0.0,0.0,0.0
PTPRN2,0.0,0.0,0.0,0.0,0.0,0.0,0.5779262113818503,0.0,0.07594728171334432,0.0,0.0
PRUNE2,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.6812162702821412,0.0,0.0,0.0
RPARP-AS1,0.022336201191264064,0.0,0.0,0.0,0.0,0.0,0.1345409621338414,0.0,0.0,0.0,0.0
PARP6,0.25019826229833597,0.0,0.0,0.0,0.0,0.0,0.0,0.10507133995037221,0.0,0.0,0.0
MFSD8,0.0,0.0,0.0,0.0,0.0,0.0,0.1134645153608002,0.0,0.0,0.0,0.0
TAOK3,0.1415838375108038,0.04633126517399514,0.0,0.0,0.0,0.0,0.1315140412041899,0.0,0.22379343084754832,0.0,0.0
CBWD3,0.0,0.04510467980295566,0.0,0.0,0.0,0.05769674590353104,0.2985679564551714,0.0,0.0,0.0,0.0
GLT8D1,0.0,0.0,0.0,0.0,0.0,0.0,0.14768397237437486,0.0,0.0,0.0,0.0
ZNF507,0.0,0.0,0.0,0.0,0.0,0.0,0.09607942367230293,0.0,0.0,0.0,0.0
TBCK,0.0,0.0,0.0,0.0,0.002211331580205594,0.0,0.21177597295804232,0.0,0.0,0.0,0.0
PHF20L1,0.0,0.0,0.0,0.0,0.0,0.0,0.1201664123288527,0.0,0.0,0.0,0.0
RABEP1,0.0,0.009467364532019705,0.0,0.0,0.0,0.0,0.19364141027918436,0.0,0.0,0.0,0.0
NCOA2,0.0,0.05509846236849204,0.0,0.0,0.040401625627540044,0.0,0.21734115802357315,0.0,0.0,0.007214881780250348,0.0
OSBPL6,0.11063313478932274,0.0,0.0,0.0,0.0,0.0,0.5239162382676499,0.0,0.0,0.0,0.0
SOCS1,0.0,0.0,0.0,0.0,0.0,0.2453528386257231,0.21286318170993093,0.0,0.0,0.0,0.0
LINC02208,0.0,0.0,0.0,0.2765595293543793,0.5295198229254939,0.0,0.18035544177185045,0.0,0.0,0.7455845881555693,0.0
ZBTB48,0.06694926965052783,0.0,0.0,0.0,0.0,0.0,0.07278518694927363,0.0,0.0,0.0,0.0
KBTBD8,0.0,0.033713054187192115,0.0,0.06058726220016543,0.0,0.0,0.13038818766372945,0.0,0.07948929159802307,0.0,0.0
AL691447.2,0.0,0.0,0.0,0.310359456328422,0.0,0.0,0.24251963413448538,0.0,0.0,0.0,0.0
TENM1,0.0,0.0,0.0,0.0,0.0,0.0,0.41500096651292256,0.0,0.36145447988168533,0.0,0.0
ZNF768,0.052884615384615384,0.0,0.0,0.2820458771318818,0.03406645947884294,0.0,0.027789354608240058,0.0,0.0,0.0,0.0
DHX30,0.0,0.0,0.04869463305774423,0.0,0.0,0.0,0.1087610145272684,0.0,0.0,0.0,0.0
BNIP2,0.0,0.050647423792824386,0.0,0.2997652135434093,0.0,0.0,0.03295427482733984,0.0,0.0,0.0,0.0
RRAGD,0.0,0.0,0.0,0.0,0.0,0.0,0.19407213142239704,0.0,0.0,0.0,0.0
TBC1D30,0.0,0.0,0.0,0.0,0.0,0.0,0.41335841867551326,0.0,0.0,0.0,0.0
EXOC6B,0.0,0.0,0.0,0.0,0.0,0.0,0.2150358606557377,0.2004497518610422,0.0,0.0,0.0
MPDZ,0.0,0.0,0.008625646923519264,0.0,0.0,0.0,0.04068088396339487,0.112825682382134,0.0,0.0,0.0
MYO9B,0.0,0.22807060870754606,0.12638568860406466,0.0,0.0,0.1492504409171076,0.0,0.337442743050666,0.04957599478147423,0.0,0.0
MBNL1,0.0,0.23315551975643087,0.0,0.1553645335880293,0.13513028926607698,0.21741344775808966,0.11603483606557377,0.17633374689826303,0.0,0.0,0.17402054012932675
GPC6,0.0,0.0,0.0,0.0,0.0,0.0,0.18496963562753035,0.0,0.5163229433659638,0.0,0.007629427792915531
AMPH,0.0,0.0,0.0,0.0,0.0,0.0,0.575034676799755,0.0,0.0,0.0,0.0
GAPVD1,0.0,0.0,0.0,0.0,0.0,0.0,0.13313867787607508,0.0,0.0,0.0,0.0
HERC3,0.0,0.0,0.0,0.0,0.0,0.0,0.11543073292235856,0.0,0.0,0.0,0.0
ABLIM1,0.39037981861874455,0.0,0.0,0.28578620391634535,0.1308869232608176,0.0,0.38741656751802733,0.0,0.0,0.0,0.0
UBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.15624255775184567,0.0,0.0,0.0,0.0
JMY,0.0,0.0,0.0,0.0,0.0,0.0,0.11848059061681353,0.0,0.0,0.0,0.0
PTCD3,0.0,0.0,0.07014831162006024,0.0,0.0,0.0,0.06572993569897595,0.0,0.0,0.0,0.0
SEMA6A,0.0,0.0,0.0,0.07419458386833197,0.0,0.0,0.0,0.5931680524899946,0.0,0.0,0.0
MPZL3,0.0,0.0,0.0,0.07133995037220843,0.0,0.0,0.38499838424371746,0.0,0.0,0.0,0.0
LLPH,0.0,0.0,0.0,0.0,0.0,0.0,0.068662181471779,0.022123134968273023,0.0,0.1441304438764308,0.0
SIK3,0.0,0.0,0.0,0.0,0.0,0.0,0.20965676229508196,0.26810432594455924,0.0,0.0,0.0
TBCEL,0.0,0.0,0.41306291099195963,0.0,0.0,0.0,0.09292391045487021,0.0,0.0,0.0,0.0
RBM45,0.0,0.0,0.0,0.0,0.0,0.0,0.0966301500357228,0.0,0.0,0.0,0.0
SF3A1,0.0,0.0,0.0,0.0,0.0,0.12310224005835207,0.09082519647535127,0.0,0.0,0.0,0.006561430201597566
PIAS4,0.06568712186689715,0.0,0.0,0.0,0.0,0.0,0.0,0.12572678168932164,0.0,0.0,0.0
PKD2,0.0,0.0,0.0,0.0,0.0,0.0,0.13152785816490264,0.039469602977667495,0.0,0.0,0.0
ELAVL4,0.0,0.0,0.0,0.0,0.0,0.0,0.6613758389195474,0.0,0.2567572104858096,0.0,0.0
MICAL3,0.0,0.0,0.0,0.0,0.0,0.0,0.06898125261088706,0.26691571701349803,0.0,0.0,0.0
ALS2CR12,0.06899404367968233,0.0,0.0,0.0,0.0,0.0,0.3094847028587886,0.0,0.0,0.0,0.0
MTMR6,0.0,0.0,0.0,0.0,0.0,0.0,0.15350381043105502,0.0,0.0,0.0,0.0
CEP128,0.0,0.23237022853720346,0.0,0.0,0.0,0.0,0.009555846630150036,0.09778225806451613,0.0,0.0,0.0
C1orf35,0.0,0.0,0.0,0.0,0.0,0.0,0.11642653012622053,0.0,0.0,0.0,0.0
GIPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88618746547873,0.0,0.0,0.0
PNPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.03942903072160038,0.14861268417327939,0.0,0.0,0.0
ARRDC4,0.32186242035600277,0.0,0.0,0.0,0.09873296677026058,0.0,0.019826149083115027,0.0,0.2041218509252149,0.04563630041724617,0.0
SPANXA2-OT1,0.0,0.0,0.0,0.0,0.0,0.0,0.23367456930521024,0.5735140977331082,0.0,0.0,0.0
MAPT,0.40409827460788367,0.0,0.0,0.0,0.0,0.0,0.20022770839270865,0.15776392845299636,0.020757825370675453,0.0,0.0
DOCK11,0.0,0.42791651509412515,0.0,0.0,0.0,0.5375916307008785,0.12787270778756846,0.0,0.0,0.15299026425591097,0.0
AL357054.2,0.0,0.0,0.0,0.0,0.2808922966803754,0.0,0.4780731605857387,0.0,0.0,0.0,0.0
COG2,0.0,0.0,0.0,0.0,0.0,0.0,0.056114551083591334,0.0,0.0,0.02859874826147427,0.0
SLC15A4,0.0,0.08146749393040194,0.0,0.0,0.0,0.21584369948524992,0.06669742795903787,0.0,0.0,0.0,0.0
RABGEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.1633548154029648,0.001163151364764268,0.0,0.0,0.0
MTSS1,0.0,0.0917183706501214,0.0,0.0,0.08486732010518766,0.011353615520282186,0.09169462796567487,0.0,0.2707244990878966,0.0,0.0
PP7080,0.0,0.0,0.0,0.02543424317617866,0.0,0.0,0.1854757085020243,0.0,0.0,0.0,0.0
MYO16,0.05173174498124862,0.0,0.0,0.0,0.0,0.0,0.6933786768630964,0.0,0.0,0.0,0.0
CEP63,0.0,0.0,0.0,0.0,0.0,0.0,0.0654173612764944,0.0,0.0,0.0,0.0
PLAGL1,0.0,0.01893472906403941,0.0,0.0,0.0,0.0,0.34145077233455273,0.0,0.0,0.0,0.0
WDR59,0.0673404993554422,0.0,0.0,0.0,0.0,0.0,0.0386401524172422,0.0,0.0,0.0,0.0
YPEL2,0.0,0.07742109522524952,0.0,0.0,0.0,0.0,0.0,0.5873240548346429,0.0,0.0,0.0
E2F3,0.09976483793771251,0.1570863969244712,0.0,0.0,0.0,0.0,0.19970528697308884,0.0,0.0,0.0,0.0
RRP1B,0.0,0.0,0.0,0.17957704197190288,0.0,0.0,0.10353655632293403,0.0,0.0,0.0,0.0
TTLL7,0.0,0.0,0.0,0.0,0.0,0.0,0.19467213114754098,0.46799317334140145,0.0,0.0,0.0
AC015813.6,0.0,0.0,0.0,0.0,0.0,0.0,0.07268099547511313,0.06863482009506158,0.0,0.0721324938406789,0.0
WASHC2A,0.0,0.0,0.0,0.0,0.0,0.053081006231248555,0.12156168135270302,0.0,0.0,0.0,0.0
ZNF189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549528570547741,0.0,0.0,0.0
RHOB,0.3417204038715167,0.0,0.0,0.15162368672397325,0.057733683958881184,0.0,0.0,0.2540566116743388,0.1358447488584475,0.36150590855363285,0.26375190340524446
DHX36,0.0,0.0,0.0,0.0,0.0,0.0,0.17873022558064178,0.0,0.0,0.0,0.0
SEC14L2,0.6210708228664619,0.0,0.0,0.0,0.0,0.0,0.014244462967373184,0.0,0.015492498369210697,0.0,0.0
RALGAPB,0.0,0.0,0.0,0.0,0.0,0.0,0.056174089068825914,0.0,0.0,0.0,0.0
CWF19L1,0.0,0.0,0.0,0.0,0.0,0.0,0.11965646582519647,0.0,0.0,0.0,0.0
HIST2H2BA,0.0,0.6914133911270894,0.0,0.0,0.0,0.0,0.05931471778994999,0.0,0.0,0.0,0.0
PGBD1,0.0,0.0,0.0,0.0,0.0,0.0,0.13081983805668015,0.0,0.0,0.0,0.0
LINC01473,0.23803977544106114,0.0,0.0,0.0,0.029823093473583553,0.0,0.15751923882149926,0.0,0.0,0.0,0.0
EXOG,0.0,0.0,0.0,0.0,0.0,0.0,0.10800190521552751,0.0,0.0,0.0,0.0
ZNF318,0.0,0.0,0.0,0.0,0.0,0.0,0.11743867587520838,0.0,0.0,0.0,0.0
VPS39,0.0,0.0,0.0,0.0,0.0,0.0,0.07482436294355799,0.0,0.0,0.0,0.0
ITCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306963339371352,0.0,0.0,0.0
KCTD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0720111931412241,0.0,0.0,0.0,0.0
ZNF451,0.0,0.0,0.0,0.0,0.0,0.0,0.015971064539175996,0.15392369727047148,0.0,0.0,0.0
AC012213.1,0.0,0.0,0.0,0.030293631100082714,0.0,0.0,0.34512743921831435,0.0,0.052471169686985175,0.0,0.07356948228882834
GOLT1A,0.0,0.0,0.0,0.0,0.0,0.0,0.5103852020857327,0.0,0.0,0.0,0.0
FAAP100,0.0,0.0,0.0,0.02956989247311828,0.0,0.0,0.16140747797094546,0.0,0.0,0.0,0.0
PHACTR2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.03521671826625387,0.18824054552992808,0.0,0.0,0.0
KHDRBS2,0.0,0.0,0.0,0.0,0.0,0.0,0.4642985711051173,0.0,0.11919275123558484,0.0,0.0
SIDT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07870657568238214,0.007909328114807566,0.09066411682892907,0.0
LNCSRLR,0.7382597869251489,0.0,0.0,0.2649434086112259,0.0,0.0,0.0,0.0,0.08132663677574375,0.018778515071555767,0.0
UAP1L1,0.39000906958394865,0.037091988130563795,0.0,0.0058102515122572425,0.30774545578087553,0.0,0.0,0.21095085895263843,0.0,0.0,0.0
APH1B,0.0,0.1120489079374529,0.0,0.0,0.08038489122639254,0.0,0.02412776851631341,0.0,0.0,0.01834144645340751,0.0
CDK16,0.0,0.0,0.0,0.0,0.0,0.0,0.25870382372970985,0.0,0.0,0.0,0.0
PIM1,0.0,0.0,0.0,0.0,0.05151804924695195,0.4478124981348415,0.18860145272683973,0.0,0.0,0.0,0.0
TSNAXIP1,0.3897330588237675,0.0,0.0,0.0,0.0,0.0,0.2739536639359479,0.0,0.0,0.0,0.0
GGT4P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6125008371019749,0.0,0.0,0.0
AC110491.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6744889890574199,0.0,0.0,0.0,0.0
TMEM179,0.0,0.0,0.0,0.0,0.0,0.0,0.6135225973552846,0.0,0.15891866226134022,0.0,0.0
TMEM63B,0.0,0.0,0.0,0.0,0.0,0.0,0.19432795027171165,0.0,0.0,0.0,0.0
AL445472,0.045808124459809856,0.0,0.0,0.011620503024514485,0.14469280420750658,0.0,0.0,0.22410246424638613,0.0,0.16342141863699583,0.1398820844427539
ABCB8,0.0013787778513125965,0.0,0.0,0.0,0.0,0.0,0.12248452012383901,0.0,0.0,0.0,0.0
ATN1,0.2213960796662371,0.0,0.0,0.0,0.0,0.0,0.11361336032388664,0.0,0.0,0.0,0.08605125393457796
ECHDC1,0.0,0.11248988400323712,0.2313792984110638,0.0,0.006275400430313173,0.057429453262786596,0.0037955465587044533,0.13616625310173697,0.0,0.0,0.0
NCEH1,0.008934480476505625,0.0,0.0,0.0,0.0,0.0,0.3703550764623147,0.0,0.0,0.0,0.0
MAPK8IP3,0.0,0.0,0.0,0.0,0.0,0.0,0.10374493927125505,0.0,0.0,0.0,0.0
COLCA1,0.34277818183332015,0.0,0.0,0.0,0.829143201626843,0.0,0.014006311026434865,0.0,0.0,0.0,0.0
AC090774,0.0,0.0,0.0,0.0,0.0,0.0,0.6863067023480052,0.009421841541755889,0.0,0.0,0.0
OXTR,0.05819349403710159,0.0,0.0,0.0,0.0,0.0,0.001577756608716361,0.0,0.698011734476945,0.0,0.0
NOVA2,0.0,0.0,0.0,0.4469475284498762,0.0,0.0,0.20975232198142416,0.0,0.0,0.0,0.0
SEMA7A,0.0,0.0,0.0,0.0,0.0,0.0,0.08037628006668254,0.17625595971028363,0.0,0.0,0.0
ZDHHC8,0.02741432224381235,0.0,0.0,0.0,0.0,0.0,0.06203858061443201,0.0,0.0,0.0,0.0025885558583106268
AF186192.2,0.07688893318374786,0.05254292210945927,0.0,0.0,0.0,0.0,0.0,0.6310493497482467,0.21412553957724612,0.0,0.0
SLC25A28,0.0,0.0,0.0,0.0,0.0,0.0,0.10188437723267445,0.0,0.0,0.0,0.0
FAM199X,0.0,0.0,0.16780052591746134,0.0,0.0,0.0,0.15098833055489402,0.0,0.0,0.0,0.0
SNHG26,0.2896893610099436,0.15305867214798546,0.0,0.0,0.5355321397009281,0.33567476238450933,0.0,0.08450828339795559,0.0,0.19073414529525692,0.3611606554558315
AIFM2,0.0,0.0,0.0,0.0,0.21089574249851267,0.0,0.07271076446773041,0.0,0.0,0.2327566291188105,0.0
PGAM1P5,0.0,0.0,0.0,0.0,0.0,0.0,0.019647535127411287,0.0,0.3588538363334647,0.0,0.5233950119065696
AL139424.2,0.40109681945652415,0.0,0.0,0.0,0.0,0.0,0.07940815186907293,0.2351523295154709,0.0,0.0,0.0
TTC26,0.016048974189278625,0.0,0.0,0.0,0.0,0.0,0.20048935349823999,0.0,0.0,0.0,0.0
Z99127.1,0.0,0.10240502126648506,0.0,0.0,0.0,0.11262404800369259,0.11815313169802334,0.0,0.0,0.0,0.0
AC026992.1,0.0,0.0,0.0,0.7677254409701383,0.0,0.0,0.049937485115503694,0.0,0.0,0.0,0.0
BRSK1,0.0,0.0,0.0,0.0,0.0,0.0,0.2518980719772913,0.04467501286228777,0.0,0.0,0.0
TBKBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.2056590854965468,0.0,0.030642504118616146,0.0,0.0
PGS1,0.0,0.0,0.4969757759720314,0.005412289079910856,0.0,0.0,0.04194451059776137,0.0,0.0,0.0,0.0
CARM1,0.006176924773880432,0.0,0.0,0.0,0.0,0.0,0.14868123362705407,0.0,0.0,0.0,0.0
SRGAP3,0.09826959685441307,0.0,0.0,0.0,0.0,0.0,0.28790214980928325,0.0,0.0,0.0,0.0
CXXC1,0.22186007356786808,0.0,0.0,0.0,0.0,0.0,0.06040128602048107,0.0,0.0,0.0,0.0
ZNF319,0.0,0.0,0.0,0.030245144858325374,0.012311737987090605,0.5006714998490502,0.04730292926887354,0.0,0.0,0.0,0.0
ZBTB49,0.0,0.0,0.0,0.0,0.0,0.05758135241172398,0.15040783519885687,0.0,0.0,0.0,0.0
PNMA3,0.0,0.0,0.0,0.0,0.0,0.0,0.3772089505663123,0.0,0.0,0.0,0.0
C2orf69,0.0,0.0,0.0,0.0,0.0,0.0,0.04207847106453918,0.0,0.0,0.0,0.0
STAG3L1,0.0,0.0,0.0,0.050454921422663356,0.0,0.0,0.09878840200047631,0.0,0.0,0.0,0.11457765667574932
KCTD21,0.11507048760448921,0.0,0.0,0.0,0.23502807654240562,0.0,0.05522148130507264,0.0,0.0,0.0,0.0
AC055874,0.7805910423750686,0.0,0.0,0.0,0.0,0.0,0.024202190997856633,0.0,0.0,0.0,0.0
EGLN3,0.5605566702984006,0.0,0.0,0.0,0.0,0.0,0.00781436056203858,0.06644758665607328,0.011818305892012194,0.0,0.0
ZNF789,0.0,0.0,0.0,0.0,0.0,0.0,0.06239580852583949,0.0,0.0,0.0,0.0
OSBPL3,0.0,0.28690604408410514,0.0,0.0,0.17867370764745805,0.0,0.29191681567430183,0.0,0.0,0.0,0.0
ANKFN1,0.739679648236701,0.0,0.0,0.0,0.0,0.0,0.09387651821862349,0.0,0.0,0.0,0.0
LINC02334,0.0,0.0,0.0,0.6812511578462944,0.0,0.0,0.19370683496070493,0.0,0.0,0.0,0.0
SUGP1,0.02514890800794176,0.0,0.0,0.0,0.0,0.0,0.15799892831626577,0.0,0.0,0.0,0.0
NACC2,0.07924589455488332,0.0,0.0,0.03772683858643744,0.0,0.0,0.0,0.10840570719602978,0.133969341161122,0.0,0.07655001901863827
AC079305,0.41605609326948334,0.0,0.0,0.0,0.0,0.0,0.03372826863538938,0.005916652375235808,0.0,0.0,0.0
SNX27,0.0,0.0,0.0,0.0,0.0,0.0,0.10623065015479877,0.0,0.0,0.0,0.0
ADPRHL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0750620347394541,0.04582517938682322,0.0,0.0
SAPCD1-AS1,0.03673064195896757,0.0,0.0,0.0,0.0,0.0,0.658318156346633,0.0,0.0,0.0,0.0
PTCSC2,0.047806828003457216,0.0,0.0,0.0,0.0,0.24186684558175756,0.03963741366992141,0.0,0.0,0.0,0.039373297002724794
RELB,0.007508643042350907,0.15644016965745555,0.0,0.11321217139349585,0.32005346828253806,0.0,0.0,0.0,0.0,0.49946249167844525,0.03960804946511815
NDE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7011834233330276,0.0,0.0,0.0
IKBKE,0.06270681667769688,0.08474445812807882,0.0,0.0,0.0,0.0,0.22642293561152788,0.0,0.0,0.0,0.0
B4GALT5,0.0,0.0,0.0,0.0,0.0,0.0,0.12800666825434628,0.0,0.0,0.0,0.0
WDR19,0.03358702845797485,0.0,0.0,0.0,0.0,0.0,0.32076932191541907,0.0,0.0,0.0,0.0
PRRC2A,0.0,0.0,0.0,0.0,0.053131723643318196,0.0,0.053405572755417956,0.0,0.0,0.002086230876216968,0.0
FNDC3A,0.0,0.0,0.0,0.0,0.0,0.0,0.19243372251004337,0.0,0.0,0.0,0.0
RASD2,0.0,0.0,0.0,0.0,0.0,0.0,0.25738214538539167,0.0,0.0,0.15708918514896486,0.0
C11orf97,0.0,0.0,0.0,0.0,0.0,0.0,0.697783492968778,0.0,0.0,0.0,0.0
IL15,0.0,0.03560830860534125,0.0,0.15554516459240747,0.42713197398534314,0.0,0.14921707549416527,0.0,0.0,0.0,0.0
RCBTB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22528457932962098,0.16291926330235104,0.0,0.0
TDRD5,0.0,0.0,0.0,0.0,0.0,0.0,0.6704352361801097,0.0,0.0,0.0,0.0
AP003486,0.0029230090447827047,0.0,0.0,0.0,0.0745183887915937,0.0,0.19160628284002248,0.0,0.0,0.0,0.0
SDCBP2-AS1,0.09539757994814174,0.0,0.0,0.3775427114241879,0.06592158737748027,0.0,0.03960764467730412,0.0,0.0,0.0,0.0
ARMC5,0.0,0.0,0.0,0.0,0.0,0.0,0.09788044772564897,0.0,0.0,0.0,0.0
PXDNL,0.0,0.0,0.0,0.0,0.0,0.0,0.24482026792081496,0.0,0.0,0.2103795858413317,0.0
UNKL,0.0,0.0,0.0,0.0,0.0,0.0,0.15225351274112883,0.0,0.0,0.0,0.0
SNPH,0.08184425325391573,0.0,0.0,0.0,0.0,0.0,0.34669825613057437,0.0,0.0,0.0,0.0
AL031731,0.48104161724081496,0.0,0.0,0.0,0.0,0.0,0.03408549654679686,0.071424899112291,0.0,0.0,0.0
RAB17,0.0,0.0,0.0,0.18760613682660773,0.0,0.0,0.19729399857108834,0.0,0.0,0.0,0.0
PCBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.05386699214098595,0.0,0.0,0.0,0.0
RRN3,0.0,0.0,0.0,0.0,0.0,0.0,0.13425815670397714,0.0,0.0,0.0,0.0
THG1L,0.0,0.0,0.0,0.0,0.0,0.0,0.05614432007620862,0.0,0.0,0.0,0.09931880108991825
PDP1,0.0,0.0,0.0,0.0,0.0,0.0,0.2600205227867956,0.0,0.0,0.0,0.0
KAT14,0.0,0.0,0.0,0.0,0.0,0.0,0.08107585139318886,0.0,0.0,0.0,0.0
NHS,0.0,0.0,0.0,0.0,0.0,0.0,0.31713182344352087,0.0,0.0,0.48733237908298876,0.33499252906938315
ZMYM3,0.04064637105669534,0.0,0.0,0.0,0.0,0.0,0.16819480828768754,0.0,0.0,0.0,0.0
AC215219,0.06612618574895213,0.0,0.0,0.07516542597187759,0.0,0.0,0.27182220880814,0.0,0.0,0.0,0.0
SYN1,0.0,0.0,0.0,0.0,0.0,0.0,0.3497601219852143,0.0,0.0,0.0,0.0
CAMK1,0.0,0.0,0.0,0.0,0.0,0.03277175167320563,0.1660960943081686,0.0,0.0,0.0688033812588354,0.0
PIDD1,0.13936905790838375,0.0,0.720594799414813,0.0,0.0,0.0,0.010553107882829245,0.024891439205955334,0.0,0.0,0.0
AC015845.1,0.0,0.07681650246305419,0.0,0.0,0.0,0.0,0.0,0.6274700807302958,0.0,0.0,0.0
UPB1,0.0,0.0,0.0,0.0,0.09384422635422877,0.0,0.09871397951893308,0.0,0.0,0.8280434621222841,0.0
AC084125,0.0,0.0,0.0,0.0,0.0,0.0,0.6175865942706862,0.0,0.0,0.0,0.0
TGFA,0.0,0.15361655591312465,0.0,0.0,0.0,0.0,0.0,0.622056973727096,0.8723449068640929,0.0,0.0
ZNF219,0.0,0.0,0.0,0.0,0.0016734401147501792,0.0,0.13833650869254585,0.0,0.040769732550554466,0.028077190542420027,0.0
LINC01841,0.15597950351135065,0.0,0.0,0.22460330390961855,0.0,0.549253249114452,0.021493212669683258,0.0,0.0,0.0,0.0
SCRT1,0.0,0.0,0.0,0.0,0.0,0.0,0.5366316799589891,0.0,0.0,0.0,0.0
ULK1,0.0,0.0,0.0,0.06255169561621174,0.0,0.0,0.17840557275541796,0.0,0.0,0.0,0.0
ELAVL2,0.0,0.0,0.0,0.0,0.0,0.0,0.6048390692995895,0.0,0.0,0.0,0.0
SPTB,0.0,0.0,0.0,0.0,0.0,0.0,0.31785155825393097,0.0,0.03385502471169687,0.0,0.09046321525885559
GPATCH3,0.0,0.0,0.0,0.0,0.02629691608893139,0.5275877536629583,0.04895510835913313,0.0,0.0,0.0,0.0
MIR381HG,0.0,0.0,0.0,0.0,0.0,0.0,0.35922569661340165,0.0,0.278126128258106,0.0,0.0
PTGES3L,0.0,0.0,0.0,0.0,0.0,0.0,0.38846857433124565,0.0,0.0,0.019709827539009035,0.0
