gene,astrocyte,central nervous system macrophage,choroid plexus epithelial cell,endothelial cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
APOOL,0.0,0.0,0.0,0.0,0.0,0.0,0.07940300574832052,0.0,0.0,0.2863775953548721,0.0
DRAM1,0.04523809523809524,0.0,0.0,0.1976366493084492,0.0,0.0,0.051163515478911285,0.0,0.11192717059889597,0.0,0.0
PRDX3,0.0,0.0,0.0,0.0,0.0,0.0,0.09242329801232772,0.0,0.0,0.48228826656794055,0.0
TM7SF2,0.0,0.0,0.0,0.0,0.0,0.0,0.006908373156035736,0.2773883848688841,0.024142119647737624,0.0,0.0
RPL26,0.0,0.0,0.0,0.0,0.0,0.0,0.079160606690214,0.0,0.0,0.0,0.0
UQCRB,0.0,0.0,0.0,0.0,0.0,0.0,0.141370593531408,0.0,0.0,0.0,0.38994777134816055
AC005261.1,0.10042269693432485,0.0,0.0,0.0,0.0,0.0,0.001160052635224046,0.24883842865660363,0.0,0.0,0.0
AKAP8,0.0,0.0,0.0,0.0,0.0,0.0,0.07142115104924164,0.0,0.0,0.07971708340306129,0.0
GNL3,0.0,0.006876663708961846,0.03150481838398814,0.0,0.0,0.0,0.08371424613892929,0.0,0.0,0.0,0.0
SEMA6C,0.0,0.0,0.0,0.0,0.0,0.0,0.1978174474584951,0.0,0.2564287116352718,0.0,0.0
DAO,0.0,0.0,0.0,0.0,0.0,0.0,0.38375180793268654,0.0,0.0,0.0,0.0
SETD6,0.0,0.0,0.0,0.0,0.0,0.0,0.16966202645612577,0.0,0.0,0.0,0.0
CKAP4,0.0,0.0,0.0,0.23397293716638629,0.0,0.0,0.11224807812175358,0.0,0.0,0.0,0.0
BCKDK,0.0,0.0,0.0,0.0,0.0,0.0,0.12284437980469562,0.0,0.0,0.0,0.0
AC040970,0.0,0.0,0.0,0.0,0.0,0.0,0.43165989294200446,0.0,0.0,0.0,0.0
ARHGEF38,0.0,0.0,0.0,0.0,0.0,0.0,0.05156174250294342,0.0,0.30687598403423005,0.0,0.0
AC011447.3,0.0,0.0,0.0,0.0654218162278345,0.0,0.3019320412105291,0.0658806011496641,0.0,0.0,0.0,0.0
APAF1,0.0,0.45864721604776415,0.0,0.0,0.0,0.2505445844360498,0.06070364983724635,0.0,0.0,0.0,0.0
DBP,0.44292139088650717,0.0,0.0,0.0,0.0,0.0,0.07441651083870074,0.0,0.0,0.0,0.0
PCYT2,0.29578716250227877,0.0,0.0,0.0,0.0,0.0,0.005350093496779555,0.2644662363584553,0.0,0.0,0.0
ZNF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4138806202135681,0.0,0.0,0.0
ZER1,0.0,0.0,0.0,0.0,0.0,0.0,0.1422641495849611,0.0,0.0,0.0,0.0
AC064871,0.0,0.0,0.0,0.0,0.0,0.0,0.2540649893160153,0.0,0.15013934045517882,0.0,0.0
PGLS,0.0,0.4281572615212552,0.0,0.0,0.0,0.0,0.0,0.2156585665874595,0.0,0.0,0.0
NTRK3-AS1,0.10906111487506835,0.0,0.0,0.0,0.0,0.0,0.1233811205762172,0.0,0.18010480224558306,0.0,0.0
LINC00327,0.0,0.0,0.0,0.0,0.0,0.0,0.08987810790220929,0.0,0.5002740188757354,0.0,0.0
ACAA1,0.18616725302771814,0.0,0.0,0.0,0.0,0.0,0.05360482027841263,0.012414708112206217,0.0,0.0,0.0
AC114321,0.0,0.0,0.0,0.0,0.0,0.0,0.21435002423990582,0.0,0.0,0.49155107909232765,0.0
SLC22A6,0.10608985608985609,0.0,0.0,0.0,0.0,0.0,0.49724599807995223,0.0,0.0,0.0,0.0
MRGBP,0.0,0.0,0.0,0.0,0.0,0.0,0.1954448568087661,0.0,0.0,0.0,0.0
PIGA,0.19988466270875072,0.0,0.0,0.0,0.0,0.6828974717295601,0.0,0.15013282997762864,0.0,0.0,0.0
RPS13,0.0,0.0,0.0,0.0,0.0,0.0,0.07434725396495602,0.0,0.0,0.0,0.0
AL049830.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2787509083346094,0.0,0.01196005573618207,0.0,0.0
AP000755,0.0,0.0,0.0,0.0,0.773918621849682,0.0,0.0,0.46752227277969716,0.0,0.0,0.0
CFAP52,0.0,0.0,0.0,0.0,0.0,0.0,0.31421652608863526,0.0,0.2139447195343566,0.0,0.0
POLDIP3,0.051107419712070876,0.0,0.0,0.0,0.03274572321063927,0.0,0.0114793268231872,0.018246644295302015,0.0,0.0,0.0
RASAL1,0.0,0.0,0.10693106004447739,0.0,0.0,0.0,0.010578987464505852,0.5398575755714768,0.0,0.0,0.0
DUSP27,0.0,0.8231247770384932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007750,0.0,0.0,0.0,0.0,0.0,0.0,0.37802605678682416,0.0,0.10856943799349744,0.0,0.0
CWF19L1,0.0,0.0,0.0,0.0,0.0,0.14716599190283403,0.12069741671860933,0.0,0.0,0.0,0.0
SLC25A42,0.0,0.0,0.0,0.0,0.0,0.05521561771561771,0.16720340743818823,0.0,0.0,0.0,0.0
INTS12,0.0,0.0,0.0,0.0,0.0,0.0,0.03400512500865711,0.0,0.28891439012637155,0.0,0.0
PLEKHJ1,0.0,0.0,0.0,0.0,0.0,0.14696722994777917,0.11524343791121269,0.0,0.0,0.0,0.0
TFP1,0.03667953667953668,0.0,0.0,0.0,0.0,0.1970949150010935,0.14235750398227023,0.0,0.07713660834454912,0.0,0.0
TSPAN13,0.0,0.0,0.0,0.0,0.0,0.04061784897025172,0.22143153958030334,0.0,0.0,0.0,0.0
NDUFAF4,0.0,0.0,0.0,0.0,0.0,0.0,0.14019322667774778,0.0,0.0,0.3756895398375044,0.0
RPL19,0.0,0.0,0.0,0.05407124681933842,0.0,0.24180368972753719,0.050713345799570604,0.0,0.0,0.0,0.0
P4HA2,0.0,0.0,0.0,0.0,0.15214521452145213,0.0,0.20461943347877276,0.0,0.0,0.0,0.0
TTC7A,0.055260243632336656,0.24926409724637114,0.0,0.0,0.10774008600095557,0.0,0.0,0.17218959731543623,0.0,0.0,0.0
KCTD13,0.2665094647652787,0.0,0.0,0.0,0.0,0.0,0.01982478010942586,0.13926333504637944,0.0,0.0,0.0
KPNB1,0.0,0.0,0.0,0.0,0.0,0.06338672768878718,0.0564616663203823,0.0,0.0,0.0,0.0
ARHGEF28,0.0,0.0,0.0,0.46061753488358426,0.0,0.0,0.2289534853521712,0.0,0.004542395693135935,0.0,0.0
SF3B5,0.0,0.0,0.0,0.0,0.0,0.0,0.020309578225638895,0.3555869673843183,0.0,0.0,0.0
TMEM106C,0.0,0.0,0.0,0.0,0.0,0.0,0.48578297880059973,0.0,0.0,0.0,0.0
AC010531.6,0.0,0.0,0.0,0.0,0.7806475213037523,0.0,0.0,0.0,0.0,0.0,0.0
GCH1,0.0,0.0,0.37769078483951374,0.7210002177000469,0.0,0.0,0.15676293372117184,0.0,0.0,0.0,0.0
KCNK15-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.11699557592597182,0.34412354940207873,0.0,0.0,0.0
AL162411,0.5396636639364152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7348427138428476,0.0,0.0
RBM24,0.0,0.0,0.0,0.0,0.0,0.0,0.6618360086357296,0.0,0.0,0.0,0.0
AC092535.3,0.0,0.2891537627419282,0.0,0.0,0.18115971057979324,0.0,0.14072996744926933,0.0,0.0,0.0,0.0
AC245187,0.8434312964963728,0.0,0.0,0.0,0.0,0.0,0.0,0.09406250371018651,0.018524142119647737,0.0,0.0
UGCG,0.0,0.04052390272560961,0.0,0.0,0.0,0.2949916153798262,0.17584320243784196,0.0,0.0,0.0,0.0
RAB33A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679539586369997,0.0,0.0,0.0
AL391839.1,0.0,0.0,0.0,0.0,0.0,0.0,0.10618810166909065,0.0,0.0,0.272777868547394,0.0
RILPL1,0.02054263565891473,0.0,0.0,0.0,0.0,0.0,0.011912182284091697,0.2382829659612648,0.0,0.0,0.0
HSD17B7,0.1005264325031767,0.0,0.0,0.0,0.0,0.0,0.0,0.24179235552587208,0.0,0.0,0.0
AC011124,0.0,0.0,0.0,0.0,0.0,0.0,0.4412964336098737,0.0,0.0,0.0,0.0
AC011199,0.0,0.0,0.0,0.0,0.0,0.0,0.4914115255086621,0.0,0.0,0.0,0.0
CGRRF1,0.13754152823920265,0.0,0.0,0.0,0.0,0.0,0.02917445806496295,0.0,0.0,0.2891221301377141,0.0
RAB29,0.11677412973228357,0.5595800866416911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC245100.4,0.006866002214839424,0.0,0.0,0.0,0.0,0.3063996194642343,0.051198143915783645,0.0,0.06885818402672335,0.0,0.0
ERGIC2,0.0,0.0,0.0,0.0,0.0,0.0,0.08511669783225985,0.0,0.0,0.0,0.49756322801159314
EIF2S2,0.0,0.0,0.0,0.0,0.0,0.0,0.07521296488676502,0.10547763457164519,0.0,0.0,0.0
PDCD2,0.0,0.0,0.0,0.0,0.050165016501650166,0.0,0.10968557379319897,0.0,0.0,0.0,0.0
ATG9A,0.0,0.0,0.0,0.0,0.0,0.43537877520954016,0.13136297527529608,0.0,0.0,0.0,0.0
Z99127.1,0.0,0.0,0.0,0.18734438967222275,0.0,0.0,0.15766327307985317,0.0,0.0,0.0,0.0
LINC01640,0.0,0.0,0.0,0.0,0.0,0.0,0.23529357025114406,0.021698615548455803,0.0,0.0,0.0
FKBP4,0.0,0.0,0.08747220163083766,0.0,0.0,0.0,0.13967380012466238,0.0,0.0,0.0,0.0
AC002091.1,0.0,0.5874582390476284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC245595.1,0.0,0.0,0.0,0.0,0.0,0.0,0.443121799649395,0.0,0.0,0.0,0.0
TIMM29,0.0,0.0,0.0,0.0,0.0,0.0,0.16337696516379252,0.0,0.0,0.35538358250362784,0.0
AC006333,0.0,0.0,0.0,0.0,0.0,0.0,0.00046748389777685436,0.27363378313352016,0.0,0.0,0.0
YPEL4,0.0,0.0,0.0,0.0,0.0,0.0,0.43368861849855966,0.24439905501715325,0.0,0.0,0.0
AC005324.4,0.0,0.0,0.0,0.0,0.0,0.0,0.37071207026586384,0.07800851970181044,0.0,0.0,0.0
REXO4,0.0,0.0,0.0,0.2688309160923774,0.0,0.47811070181923077,0.08672692014682457,0.0,0.0,0.0,0.0
AL133297,0.0,0.0,0.0,0.0,0.0,0.0,0.2025944641519432,0.0,0.0,0.0,0.0
AC091885,0.0,0.0,0.0,0.0,0.0,0.0,0.3408879025980675,0.0,0.39905287229270714,0.0,0.0
AL391121,0.0,0.12690446748131518,0.0,0.0,0.0,0.0,0.15302306253895698,0.0,0.0,0.0,0.0
ACTR3C,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.243094975847989,0.0,0.1063789985365814,0.0,0.0
SUMF2,0.0,0.0,0.0,0.0,0.0,0.0,0.09043216289216705,0.0,0.0,0.3028520768031785,0.0
LINC01606,0.0,0.0,0.0,0.0,0.0,0.0,0.47982657930558015,0.0,0.0,0.0,0.0
ZNF267,0.0,0.5667213113111202,0.0,0.0,0.0,0.0,0.0897915368100284,0.0,0.0,0.0,0.0
TMEM160,0.0,0.0,0.0,0.0,0.0,0.18561432846329873,0.16536810028395318,0.0,0.0,0.0,0.0
AP001330.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4436836645696871,0.0,0.0,0.0,0.0
FANCE,0.0,0.0,0.0,0.0,0.0,0.7876510328976841,0.0,0.022021812080536912,0.0,0.0,0.0
THAP9,0.07932471885960257,0.0,0.0,0.0,0.0,0.0,0.0,0.5675499816921685,0.0,0.0,0.0
KIAA0319L,0.027464008859357698,0.0,0.0,0.0,0.05518394648829431,0.0,0.052798681551145504,0.0,0.0,0.0,0.0
RAB4A,0.1328039418155697,0.0,0.0,0.0,0.0,0.0,0.040099729898192396,0.035348749052312355,0.0,0.0,0.0
LINC01947,0.0,0.0,0.0,0.0,0.0,0.0,0.42863245948949424,0.0,0.0,0.0,0.0
AC008780,0.0,0.0,0.0,0.0,0.0,0.0,0.6542021313637877,0.0,0.0,0.0,0.0
NADK2,0.29284751539956394,0.0,0.07805429864253394,0.0,0.0,0.0,0.0024586190179375304,0.0,0.0,0.0,0.0
MYOZ2,0.0,0.12849707221860768,0.0,0.0,0.0,0.0,0.17014682457233882,0.0,0.0,0.0,0.0
PLCD3,0.5096491886696962,0.0,0.0,0.5211320032807458,0.0,0.0,0.01075212964886765,0.0,0.0,0.0,0.0
MRPL51,0.0,0.0,0.0,0.0,0.3483404577900615,0.0,0.08993005055751783,0.0,0.0,0.04912663755458515,0.0
AC093305,0.4980712082690184,0.0,0.0,0.0,0.0,0.0,0.1207147309370455,0.0,0.0,0.0,0.0
NPIPB3,0.0,0.0,0.3706631581013744,0.7339968720997583,0.0,0.0,0.0560288108594778,0.0,0.0,0.0,0.0
AC100858,0.0,0.6920068146160507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC020704,0.0,0.0,0.0,0.0,0.0,0.0,0.5966313998960977,0.0,0.0,0.0,0.0
DUSP9,0.18936006377866843,0.0,0.0,0.0,0.0,0.0,0.08423367269201468,0.0,0.0,0.0,0.0
CCDC107,0.0,0.0,0.0,0.12746442082808085,0.0,0.0,0.13489507583627675,0.0,0.0,0.0,0.0
RARA-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.3271821660161392,0.0,0.0,0.0,0.0
PGBD1,0.0,0.0,0.0,0.2291463509043502,0.0,0.0,0.12597825334164417,0.0,0.0,0.0,0.0
ABCA17P,0.0,0.0,0.0,0.0,0.0,0.0,0.41584819433221765,0.0,0.0,0.0,0.0
AC068489,0.0,0.03437432227282585,0.0,0.0,0.0,0.0,0.4250364631086424,0.0,0.0,0.0,0.0
AC105031.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3525750690503739,0.05830670926517572,0.0,0.0,0.0
EFCAB3,0.0,0.0,0.0,0.0,0.0,0.0,0.45650003822894714,0.0,0.0,0.0,0.0
PLSCR3,0.06168831168831169,0.0,0.0,0.0,0.0,0.0,0.18097991275328268,0.0,0.0,0.0,0.0
AC091167.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3013062961022941,0.0,0.0,0.0,0.0
VPS26B,0.0,0.0,0.0,0.0,0.0,0.26918902988697035,0.11065517002562504,0.0,0.0,0.0,0.0
LINC01938,0.0,0.12405118195619172,0.0,0.0,0.0,0.0,0.3229688012609411,0.0,0.0,0.0,0.0
UTP6,0.0,0.1909187488059286,0.0,0.0,0.0,0.0,0.10390262483551492,0.0,0.0,0.0,0.0
TULP2,0.0,0.0,0.0,0.0,0.0,0.0,0.44278761405410466,0.0,0.0,0.0,0.0
TEX41,0.0,0.1448574903922702,0.0,0.0,0.0,0.0,0.5015157666197927,0.0,0.0,0.0,0.0
Z84468,0.22864177752448575,0.0,0.0,0.0,0.0,0.0,0.06212341574901309,0.0,0.0,0.0,0.0
AC011742.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05154442828450724,0.0,0.0,0.7521704478427481,0.0
AL159163,0.0,0.38521245533009374,0.0,0.0,0.0,0.0,0.17527183322944803,0.0,0.0,0.0,0.0
AC015849.3,0.0,0.16308081038418026,0.0,0.0,0.0,0.0,0.09537749669967628,0.17674374526156178,0.0,0.0,0.0
LINC02006,0.824253042025366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010226,0.13196714293751727,0.0,0.0,0.0,0.3014926958534363,0.0,0.0,0.071168903803132,0.06293653203765563,0.0,0.0
TMEM150C,0.19726219726219726,0.0,0.0,0.25388741654774905,0.0,0.0,0.21799108222150557,0.0,0.0,0.0,0.0
ARRB2,0.0,0.5849653996814933,0.0,0.0,0.0,0.0,0.23333343822775482,0.0,0.0,0.0,0.0
DPP8,0.15528699380443564,0.0,0.0,0.0,0.0,0.0,0.028118290740355982,0.0,0.0,0.0,0.0
MKRN1,0.0,0.0,0.0,0.0,0.0,0.03088251374864647,0.13009903732945494,0.0,0.0,0.0,0.0
H1F0,0.0,0.292527542543707,0.0,0.0,0.0,0.0,0.1802583281390678,0.0,0.0,0.0,0.0
CEL,0.17356967356967357,0.0,0.0,0.0,0.0,0.0,0.23298842298286176,0.0,0.0,0.0,0.0
AP001318.3,0.0,0.01734981565820863,0.0,0.0,0.0,0.0,0.33426414108426494,0.0,0.0,0.0,0.0
DGCR2,0.0,0.0,0.0,0.14708513986707195,0.0,0.0,0.07663273079853175,0.0,0.08244761615548132,0.0,0.0
BZW2,0.0,0.0,0.0,0.0,0.0268976897689769,0.0,0.423979646736352,0.017058377558756634,0.0,0.0,0.0
RPS2,0.0,0.0,0.0,0.0,0.1066650740563784,0.0,0.028568460419696656,0.07669183445190157,0.0,0.0,0.0
AC006355,0.0,0.0,0.0,0.0,0.0,0.21423524987598214,0.07360274257220029,0.2407833754669633,0.0,0.0,0.0
CSNK1G2,0.0,0.0,0.0,0.0,0.0,0.0,0.13647066971396912,0.0,0.0,0.05822416302765648,0.0
DMRTC1B,0.0,0.0,0.0,0.0,0.0,0.0,0.263558674444616,0.0,0.16546679052484906,0.0,0.0
SPX,0.6747125673002352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010280.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5660256399286864,0.0,0.019739897816999537,0.0,0.0
SARS,0.0,0.0,0.0,0.026329930145083287,0.0,0.008237986270022883,0.12731144816123,0.0,0.0,0.0,0.0
MISP3,0.0,0.0,0.0,0.0,0.0,0.0,0.16423200692653456,0.017532221379833207,0.0,0.0,0.0
IREB2,0.0,0.10723119678941267,0.0,0.0,0.0,0.0,0.05864325784334095,0.0,0.0,0.0,0.4716596686300426
IL5,0.0,0.0,0.0,0.0,0.0,0.0,0.1475959419496085,0.0,0.16732466326056666,0.0,0.0
AL627309.7,0.0,0.5847980605043783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF126,0.0,0.0,0.0,0.29034405680131664,0.0,0.0,0.08023408823325714,0.0,0.0,0.0,0.0
C21orf33,0.0,0.0,0.0,0.10574029484787949,0.35730723716969043,0.0,0.032516102223145646,0.0,0.0,0.4941551965675129,0.0
DHDH,0.0,0.0,0.0,0.0,0.0,0.0,0.315144640968766,0.045260915867944625,0.0,0.0,0.0
RPP40,0.0,0.0,0.0,0.0,0.0,0.0,0.24124894658600676,0.0,0.0,0.0,0.0
HSD17B6,0.8538676436962063,0.0,0.0,0.0,0.0,0.0,0.0,0.05260766219239373,0.0,0.0,0.0
BAHCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.13548375926310685,0.05942001516300227,0.0,0.0,0.0
IQANK1,0.02895752895752896,0.045760138798525266,0.0,0.0,0.0,0.0,0.28662820262739824,0.0,0.0,0.0,0.0
PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.45583038303287077,0.0,0.0,0.0,0.0
CNTD2,0.0,0.0,0.0,0.0,0.0,0.0,0.08767920216081446,0.0,0.49946432824202125,0.0,0.0
ZBTB21,0.0,0.0,0.0,0.0,0.17114782600490214,0.0,0.19007548999238175,0.0,0.0,0.0,0.0
LY6H,0.0,0.0,0.0,0.0,0.0,0.0,0.20943921264706994,0.0,0.0,0.0,0.0
IFI27L1,0.4351758226133534,0.0,0.0,0.0,0.0,0.0,0.010457787935452593,0.0,0.0,0.0,0.0
AL450322,0.0,0.0,0.0,0.0,0.0,0.0,0.4693433379975079,0.0,0.0,0.0,0.0
EIF4E,0.0,0.0,0.0,0.0,0.0,0.0,0.09027633492624143,0.0,0.0,0.015162542455118874,0.0
RBP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660762304289845,0.0,0.0,0.0
ATP6V0E2-AS1,0.09354159354159354,0.0,0.0,0.0,0.0,0.0,0.19455459093649907,0.0,0.0,0.0,0.0
TLNRD1,0.0,0.03209715896768597,0.0,0.0,0.0,0.0,0.18517666486005768,0.0,0.0,0.0,0.0
CCDC126,0.0,0.0,0.0,0.0,0.0,0.0,0.06695408269270725,0.0,0.015715153355602793,0.620156962740251,0.0
IQGAP1,0.0,0.0,0.0,0.12302798982188295,0.0,0.4860732030669069,0.0,0.3598643736017897,0.0,0.0,0.0
FAM76A,0.0,0.0,0.0,0.0,0.0,0.0,0.14121476556548238,0.0,0.0,0.3119171034289171,0.0
DDB2,0.0,0.5607876030454021,0.0,0.0,0.0,0.0,0.0,0.010486577181208054,0.0,0.0,0.0
OXCT1,0.0,0.0,0.0,0.0,0.0,0.0,0.14827896668744373,0.0,0.0,0.22637432495440055,0.0
CBWD2,0.0,0.0,0.0,0.0,0.0,0.0,0.10218851721033313,0.0,0.0,0.0,0.0
ZNF503-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.366927894275464,0.0,0.0,0.0,0.0
RPLP0,0.0,0.030956447480785652,0.0,0.0,0.0,0.17687275442881328,0.03059422397672969,0.03747203579418344,0.0006832675372001215,0.0,0.0
AC245033.2,0.0,0.0,0.0,0.0,0.0,0.0,0.27564331058022645,0.13878830010471999,0.0,0.0,0.0
AC107294.2,0.19129605852817452,0.0,0.0,0.0,0.0,0.0,0.03253341644158183,0.0,0.0,0.0,0.0
FTOP1,0.0,0.20637215357972113,0.0,0.0,0.0,0.0,0.09960869866334233,0.0,0.0,0.0,0.0
GLUD1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.15006233118637025,0.0,0.0,0.3412598021811924,0.0
PIDD1,0.014617940199335547,0.0,0.0,0.0,0.0,0.0,0.026819724357642495,0.01621923937360179,0.0,0.0,0.0
AC002351,0.0,0.0,0.0,0.0,0.0,0.0,0.4668494534531329,0.0,0.0,0.0,0.0
AC010267,0.0,0.0,0.0,0.0,0.0,0.0,0.4924778920727989,0.0,0.0,0.0,0.0
AL158068,0.0,0.0,0.0,0.0,0.0,0.0,0.5549937257178246,0.0,0.0,0.0,0.0
AP001266,0.0,0.0,0.0,0.0,0.0,0.0,0.2870713945721111,0.0,0.0,0.0,0.0
PNPLA5,0.0,0.0,0.0,0.0,0.0,0.0,0.5441441232942295,0.0,0.0,0.0,0.0
LINC02320,0.14092664092664092,0.0,0.0,0.0,0.0,0.0,0.26690489866363887,0.0,0.0,0.0,0.0
RABL3,0.004042081949058693,0.0,0.11972072940361567,0.0,0.0,0.0,0.06188101669090657,0.0,0.0,0.0,0.0
UBE2Q2,0.0,0.0,0.0,0.0,0.0,0.29476066210742063,0.054054989957753305,0.0,0.07424840570907987,0.0,0.0
CDC37L1-AS1,0.14429920791512374,0.0,0.0,0.0,0.0,0.0,0.0,0.25225355315164644,0.0,0.0,0.0
TYW3,0.0,0.0,0.10021761646058511,0.0,0.0,0.0851581961135737,0.11351201606759471,0.0,0.0,0.0,0.0
KIAA1614,0.2375391304170374,0.0,0.0,0.0,0.0,0.0,0.09088233257150773,0.0,0.0,0.0,0.0
RRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0667463120714731,0.25420080966233655,0.0,0.0,0.0
AL136115.2,0.0,0.0,0.0,0.0,0.0,0.0,0.36554544394609145,0.02529286474973376,0.0,0.0,0.0
WASHC1,0.010705510705510705,0.0,0.0,0.0,0.0,0.0,0.056565551630999376,0.0,0.06353807206758527,0.0,0.0
AC138207.6,0.0,0.69219139346736,0.0,0.0,0.0,0.0,0.0,0.0,0.07896174223666043,0.0,0.0
LINC02166,0.0,0.0,0.0,0.0,0.0,0.0,0.36850951106553287,0.0,0.0,0.0,0.0
WDR45B,0.0,0.0,0.0,0.0,0.0,0.0,0.06894521781286793,0.0,0.0,0.0,0.0
MUCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.4488903200917156,0.0,0.0,0.0,0.0
ATP5G2,0.0,0.0,0.0,0.0,0.0,0.0,0.02787589168224946,0.0479586129753915,0.0,0.0,0.4993789846410201
BCO1,0.4147094315698967,0.0,0.0,0.0,0.0,0.0,0.29638741893120146,0.0,0.0,0.0,0.0
ABCB8,0.0,0.0,0.048554484803558194,0.0,0.0,0.0,0.12564928319135674,0.019711902956785442,0.0,0.0,0.0
MTMR9,0.0,0.0,0.0,0.0,0.0,0.01660105721890619,0.07005332779278343,0.0,0.0,0.0,0.0
ZBED9,0.0,0.0,0.0,0.0,0.0,0.0,0.48676907888084403,0.0,0.0,0.0,0.0
AL137025,0.7440992713372032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R3HDM4,0.0,0.0,0.0,0.0,0.0,0.0,0.1850708469226121,0.0,0.032512772875058056,0.0,0.0
C9orf85,0.05166112956810631,0.0,0.014328808446455505,0.0,0.0,0.0,0.0,0.24797259507829977,0.11084117825690859,0.0,0.0
ZNF192P1,0.3950746471631481,0.0,0.0,0.0,0.0,0.0,0.027391093566036428,0.0,0.0,0.0,0.0
AL161772,0.0,0.0,0.0,0.0,0.42838127648902025,0.0,0.14611468938292124,0.0,0.0,0.0,0.0
RECQL,0.0,0.0,0.0,0.0,0.01098901098901099,0.3159401698452977,0.08404321628921671,0.0,0.0,0.10329993520450961,0.0
HUS1,0.0,0.018491163544142444,0.0,0.0,0.0,0.0,0.0821559664796731,0.04691053828658074,0.0,0.0,0.0
AC008562,0.0,0.0,0.0,0.0,0.0,0.0,0.5098241158544267,0.0,0.0,0.0,0.0
RECQL4,0.006405756405756405,0.0,0.0,0.0,0.0,0.0,0.34452585039286865,0.0,0.0,0.0,0.0
SPRY3,0.07851605758582503,0.0,0.0,0.5261329309597933,0.0,0.0,0.1040930812383129,0.0,0.0,0.0,0.0
GAS5,0.0,0.0879547471162378,0.0,0.0,0.0,0.0,0.17764378821078053,0.01781652767247915,0.0,0.0,0.0
CHCHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.12467968695893067,0.0,0.0,0.4967937831301883,0.0
AC008758.1,0.02851605758582503,0.0,0.0,0.0,0.0,0.0,0.020915575870905187,0.0,0.0,0.6922264976639845,0.0
TGFBR3L,0.0,0.0,0.0,0.0,0.0,0.0,0.42562027156185284,0.0,0.0,0.0,0.0
RPS28,0.0,0.0535866780529462,0.0,0.15076335877862596,0.0,0.10075214871804196,0.04962255003809128,0.0,0.0,0.0,0.0
HINT3,0.0,0.0,0.0,0.0,0.0,0.0,0.09065724773183738,0.20262106785322406,0.0,0.0,0.0
NDUFB5,0.0,0.09582963620230701,0.0,0.0,0.0,0.0,0.11157192071405111,0.19233305558717878,0.0,0.0,0.0
TMEM199,0.0,0.0026619343389529724,0.1426227587654601,0.0,0.0,0.0,0.11013574347253965,0.0,0.0,0.0,0.0
DLL3,0.0,0.0,0.0,0.0,0.0,0.0,0.02560772906710991,0.0,0.8788927113008956,0.0,0.0
ZNF860,0.0,0.0,0.0,0.0,0.0,0.0,0.49693282856297494,0.0,0.0,0.0,0.0
RSAD1,0.0,0.0,0.0,0.0,0.0,0.10984555109269067,0.1494043908857954,0.0,0.0,0.0,0.0
AL157834.2,0.023253773253773254,0.0,0.0,0.0,0.0,0.0,0.42030162003899985,0.0,0.0,0.0,0.0
C1orf53,0.0,0.04066363044892648,0.0,0.0,0.0,0.0,0.276264358887849,0.0,0.0,0.0,0.0
SPCS1,0.0,0.0,0.0,0.0,0.0,0.0,0.05990719578918208,0.0,0.0,0.0,0.0
AC012184.1,0.0,0.04294079375406636,0.0,0.0,0.0,0.0,0.24244725464269914,0.0,0.0,0.0,0.0
BEX4,0.0,0.0,0.0,0.0,0.0,0.0,0.09493385968557379,0.08718726307808947,0.0,0.0,0.0
TCEAL2,0.0,0.0,0.0,0.0,0.30444494771135444,0.0,0.30032009794111636,0.0,0.0,0.0,0.0
